"","sample_code","Code","D1(cm)","D2(cm)","D3(cm)","D4(cm)","Length(cm)","FW(g)","DW(g)","Bark(%)","Watercontent(g)","Waterpercentage","Notes","DiamClass","Plot","SubPlot","Class","Species","Areacm2","Volcm3","X","ID","slope","rsq","Month","Day","Hour","Min","Sample_code1","Sample_code2","ATMP"
"44","360","25-P6S3C1AA",27.1,26.5,27.5,27,96.4,2295.4,1335.81,99,959.59,41.8049141761784,NA,"25","6","3","1","AA",9331.84249087475,55297.8638553399,44,"45_360_7_28",5.12727272727273,0.977734062826582,7,28,13,22,360,0,0.8852493
"45","361","25-P6S3C2AA",23,22.2,21,21.9,98.8,1286.9,840.93,97,445.97,34.6545963167301,NA,"25","6","3","2","AA",7598.95492406142,37651.0692992219,45,"46_361_7_28",0.42417582417583,0.120063175877128,7,28,13,27,361,0,0.8832755
"46","362","25-P6S3C4AA",24.6,25.5,30.3,25.3,99.5,1549.5,714.6,95,834.9,53.8818973862536,NA,"25","6","3","4","AA",9360.76539386387,54617.8668454187,46,"47_362_7_28",1.82857142857143,0.872631923959358,7,28,13,31,362,0,0.8852493
"47","363","25-P6S3C1FS",21,19.5,22.8,20.2,99.2,1563.9,907.49,100,656.41,41.972632521261,NA,"25","6","3","1","FS",7190.8518215397,33961.2972637139,47,"48_363_7_28",0.782417582417578,0.778667977390022,7,28,13,40,363,0,0.8832755
"48","364","25-P6S3C2FS",25,25.5,25.2,23,96.8,NA,1454.14,80,-1454.14,NA,NA,"25","6","3","2","FS",8460.85962404196,46297.5666365499,48,"49_364_7_28",7.90476190476191,0.979429353379718,7,28,13,43,364,0,0.8832755
"49","365","25-P6S3C4FS",22,21,21,20,104,1552.9,488.76,60,1064.14,68.5259836435057,NA,"25","6","3","4","FS",7554.43152918704,36028.3081501433,49,"50_365_7_28",2.75824175824175,0.973881831363444,7,28,13,46,365,0,0.8832755
"50","396","25-P6S5C1AA",28.3,30.7,29.3,28.8,101.7,2485.3,1349.7,97,1135.6,45.6926729167505,NA,"25","6","5","1","AA",10699.6768218212,68456.2638746268,50,"51_396_7_28",5.47272727272726,0.981486296175929,7,28,13,52,396,0,0.8832755
"51","397","25-P6S5C2AA",28.2,27.5,29.1,27.9,99.1,2709.7,1644.79,97,1064.91,39.2999225006458,NA,"25","6","5","2","AA",10018.9336820523,61788.9260576629,51,"52_397_7_28",0.603832752613235,0.830509651014872,7,28,13,55,397,0,0.8832755
"52","398","25-P6S5C4AA",24.6,24.2,22.2,22.3,96.6,839.1,309.94,75,529.16,63.0628053867239,NA,"25","6","5","4","AA",7935.47498431516,41306.4334338905,52,"53_398_7_28",4.79020979020978,0.992626915284977,7,28,13,58,398,0,0.8832755
"53","399","25-P6S5C1FS",22.3,23.9,22.7,22.8,101,1956.6,1212.41,100,744.19,38.0348563835224,NA,"25","6","5","1","FS",8099.72203987098,41690.6224646894,53,"54_399_7_28",0.863788767812238,0.960231203053411,7,28,14,9,399,0,0.8832755
"54","400","25-P6S5C2FS",21.7,23.3,22.6,23.3,101.6,1415,967.83,98,447.17,31.6021201413428,NA,"25","6","5","2","FS",8064.79439721074,41210.2798856393,54,"55_400_7_28",15.1,0.993421052631579,7,28,14,13,400,0,0.8832755
"55","378","25-P6S4C1AA",22.4,22.6,20,19.2,99.1,1361.6,745.51,94,616.09,45.2475029377203,NA,"25","6","4","1","AA",7253.56291485758,34542.5262003479,55,"57_378_7_28",3.81318681318681,0.996088741233171,7,28,14,20,378,0,0.8832755
"56","379","25-P6S4C2AA",26.1,25.2,25.2,27.5,98.3,2237.6,1423.05,96,814.55,36.402842331069,NA,"25","6","4","2","AA",9091.38413842623,52193.4887990692,56,"58_379_7_28",3.43076923076923,0.98339538271859,7,28,14,23,379,0,0.8832755
"57","380","25-P6S4C4AA",29.5,27.3,27.8,30.2,99.1,1426,781.53,60,644.47,45.1942496493689,NA,"25","6","4","4","AA",10229.2551177022,64112.5641577362,57,"59_380_7_28",2.27032967032966,0.977827973444151,7,28,14,27,380,0,0.8832755
"58","381","25-P6S4C1FS",23.1,22.4,20.2,22.5,90.1,2076,1225.41,100,850.59,40.9725433526012,NA,"25","6","4","1","FS",7006.10098609122,34417.3739847582,58,"60_381_7_28",0.21758241758241,0.195064185491089,7,28,14,30,381,0,0.8832755
"59","382","25-P6S4C2FS",28.5,28.8,27.8,27.3,98.2,2332.6,1430.71,80,901.89,38.6645802966647,NA,"25","6","4","2","FS",9909.90122164964,60907.3164228997,59,"61_382_7_28",9.46428571428574,0.994913861498357,7,28,14,33,382,0,0.8832755
"60","382","25-P6S4C2FS",28.5,28.8,27.8,27.3,98.2,2332.6,1430.71,80,901.89,38.6645802966647,NA,"25","6","4","2","FS",9909.90122164964,60907.3164228997,60,"62_382_7_28",10.8857142857142,0.996585617026146,7,28,14,36,382,0,0.8832755
"61","324","25-P6S1C1AA",23.7,23,25.2,25.3,100.6,1799.5,1011.73,95,787.77,43.7771603223118,NA,"25","6","1","1","AA",8609.1741609912,46679.007166476,61,"63_324_7_28",9.75174825174825,0.994871303168108,7,28,15,42,324,0,0.8822886
"62","326","25-P6S1C4AA",27.2,24.5,26,25.3,100.2,2115.3,845.43,50,1269.87,60.0326194865977,NA,"25","6","1","4","AA",9147.3361692845,52181.2229087022,62,"65_326_7_28",5.80219780219778,0.994551769604639,7,28,15,50,326,0,0.8822886
"63","327","25-P6S1C1FS",23.1,23.3,24,23.5,100.3,1883.7,1202.63,96,681.07,36.1559696342305,NA,"25","6","1","1","FS",8262.78758241054,43413.2083093844,63,"66_327_7_28",2.4087912087912,0.986770939440738,7,28,15,53,327,0,0.8822886
"64","327","25-P6S1C1FS",23.1,23.3,24,23.5,100.3,1883.7,1202.63,96,681.07,36.1559696342305,NA,"25","6","1","1","FS",8262.78758241054,43413.2083093844,64,"67_327_7_28",5.52747252747252,0.991423123553573,7,28,15,56,327,0,0.8832755
"65","329","25-P6S1C4FS",27,27.7,21.5,22.5,99.6,1811.9,508.98,60,1302.92,71.9090457530769,NA,"25","6","1","4","FS",8691.28467577007,47814.7158181952,65,"68_329_7_28",3.45494505494505,0.990780136156973,7,28,16,0,329,0,0.8822886
"66","342","25-P6S2C1AA",25,25.2,24.3,23.1,99.7,1871.6,1011.02,97,860.58,45.9809788416328,NA,"25","6","2","1","AA",8578.63697505157,46631.9763463545,66,"69_342_7_28",6.75604395604394,0.996767551465593,7,28,16,3,342,0,0.8832755
"67","343","25-P6S2C2AA",20.2,20,21.4,21.5,100.5,1203.1,721.12,98,481.98,40.0615077715901,NA,"25","6","2","2","AA",7238.1123460381,34079.3108644968,67,"70_343_7_28",1.52307692307691,0.849149081007489,7,28,16,7,343,0,0.8832755
"68","344","25-P6S2C4AA",21.5,21,16.5,15.8,99.8,859.6,464.63,55,394.97,45.9481154025128,NA,"25","6","2","4","AA",6424.44812906392,27579.5537809062,68,"71_344_7_28",4.80879120879119,0.96020345945252,7,28,16,10,344,0,0.8832755
"69","345","25-P6S2C1FS",21.2,19.3,21.2,18,98.3,1360.2,838.74,100,521.46,38.3370092633436,NA,"25","6","2","1","FS",6777.02428820783,30653.3943891798,69,"72_345_7_28",0.553846153846143,0.56407887724285,7,28,16,13,345,0,0.8822886
"70","346","25-P6S2C2FS",22.5,23.2,27,22.7,100.5,1609.9,1051.21,85,558.69,34.7033977265669,NA,"25","6","2","2","FS",8425.60982297308,44924.9015917879,70,"73_346_7_28",5.04615384615384,0.993358784667393,7,28,16,17,346,0,0.8822886
"71","347","25-P6S2C4FS",20,19.1,20,17.3,97.1,1240.9,572.23,30,668.67,53.8858892739141,NA,"25","6","2","4","FS",6399.85201414764,27826.3468932466,71,"74_347_7_28",4.4197802197802,0.993235199850675,7,28,16,20,347,0,0.8832755
"72","360","25-P6S3C1AA",27.1,26.5,27.5,27,96.4,2295.4,1335.81,99,959.59,41.8049141761784,NA,"25","6","3","1","AA",9331.84249087475,55297.8638553399,72,"75_360_7_28",2.68791208791207,0.956051991549936,7,28,16,24,360,0,0.8822886
"73","361","25-P6S3C2AA",23,22.2,21,21.9,98.8,1286.9,840.93,97,445.97,34.6545963167301,NA,"25","6","3","2","AA",7598.95492406142,37651.0692992219,73,"76_361_7_28",0,0.390013495276649,7,28,16,34,361,0,0.8822886
"74","362","25-P6S3C4AA",24.6,25.5,30.3,25.3,99.5,1549.5,714.6,95,834.9,53.8818973862536,NA,"25","6","3","4","AA",9360.76539386387,54617.8668454187,74,"77_362_7_28",2.24615384615383,0.963137414012507,7,28,16,37,362,0,0.8832755
"75","363","25-P6S3C1FS",21,19.5,22.8,20.2,99.2,1563.9,907.49,100,656.41,41.972632521261,NA,"25","6","3","1","FS",7190.8518215397,33961.2972637139,75,"78_363_7_28",0.584615384615374,0.782007073386375,7,28,16,41,363,0,0.8822886
