103,28/07/2021,1:30,28-7-21 1:30,4,15.4375,17.8125,20.125,2644,202,0
104,28/07/2021,1:45,28-7-21 1:45,4,15.4375,17.75,20,2644,202,0
105,28/07/2021,2:00,28-7-21 2:00,4,15.4375,17.75,19.9375,2644,202,0
106,28/07/2021,2:15,28-7-21 2:15,4,15.4375,17.625,19.875,2644,202,0
107,28/07/2021,2:30,28-7-21 2:30,4,15.4375,17.625,19.75,2644,202,0
108,28/07/2021,2:45,28-7-21 2:45,4,15.4375,17.625,19.75,2644,202,0
109,28/07/2021,3:00,28-7-21 3:00,4,15.375,17.625,19.75,2644,202,0
110,28/07/2021,3:15,28-7-21 3:15,4,15.375,17.625,20,2644,202,0
111,28/07/2021,3:30,28-7-21 3:30,4,15.375,17.625,20.0625,2644,202,0
112,28/07/2021,3:45,28-7-21 3:45,4,15.375,17.75,20.1875,2644,202,0
113,28/07/2021,4:00,28-7-21 4:00,4,15.375,17.6875,20.0625,2644,202,0
114,28/07/2021,4:15,28-7-21 4:15,4,15.375,17.75,20.125,2644,202,0
115,28/07/2021,4:30,28-7-21 4:30,4,15.375,17.75,20.25,2644,202,0
116,28/07/2021,4:45,28-7-21 4:45,4,15.375,17.8125,20.375,2643,202,0
117,28/07/2021,5:00,28-7-21 5:00,4,15.375,17.875,20.5625,2643,202,0
118,28/07/2021,5:15,28-7-21 5:15,4,15.375,18,20.75,2643,202,0
119,28/07/2021,5:30,28-7-21 5:30,4,15.375,18,20.8125,2643,202,0
120,28/07/2021,5:45,28-7-21 5:45,4,15.375,18.125,21,2643,202,0
121,28/07/2021,6:00,28-7-21 6:00,4,15.375,18.125,21.0625,2643,202,0
122,28/07/2021,6:15,28-7-21 6:15,4,15.375,18.25,21.375,2643,202,0
123,28/07/2021,6:30,28-7-21 6:30,4,15.375,18.25,21.5,2643,202,0
124,28/07/2021,6:45,28-7-21 6:45,4,15.375,18.375,21.5625,2643,202,0
125,28/07/2021,7:00,28-7-21 7:00,4,15.4375,18.5,21.875,2643,202,0
126,28/07/2021,7:15,28-7-21 7:15,4,15.4375,18.5,21.75,2643,202,0
127,28/07/2021,7:30,28-7-21 7:30,4,15.4375,18.625,22,2643,202,0
128,28/07/2021,7:45,28-7-21 7:45,4,15.4375,18.6875,22.1875,2643,202,0
129,28/07/2021,8:00,28-7-21 8:00,4,15.5,18.6875,22.125,2643,202,0
130,28/07/2021,8:15,28-7-21 8:15,4,15.5,18.8125,22.4375,2643,202,0
131,28/07/2021,8:30,28-7-21 8:30,4,15.5,18.9375,22.75,2643,202,0
132,28/07/2021,8:45,28-7-21 8:45,4,15.5,19,22.75,2643,202,0
133,28/07/2021,9:00,28-7-21 9:00,4,15.5,19,22.875,2644,202,0
134,28/07/2021,9:15,28-7-21 9:15,4,15.5625,19.0625,22.9375,2644,202,0
135,28/07/2021,9:30,28-7-21 9:30,4,15.5625,19.125,22.875,2643,202,0
136,28/07/2021,9:45,28-7-21 9:45,4,15.625,19.125,22.75,2643,202,0
137,28/07/2021,10:00,28-7-21 10:00,4,15.625,19.25,23.0625,2644,202,0
138,28/07/2021,10:15,28-7-21 10:15,4,15.625,19.4375,23.4375,2644,202,0
139,28/07/2021,10:30,28-7-21 10:30,4,15.625,19.4375,23.25,2644,202,0
140,28/07/2021,10:45,28-7-21 10:45,4,15.6875,19.375,23.1875,2644,202,0
141,28/07/2021,11:00,28-7-21 11:00,4,15.6875,19.625,23.75,2644,202,0
142,28/07/2021,11:15,28-7-21 11:15,4,15.75,19.5,23.0625,2644,202,0
