"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","Code_sens","sensornumber","Serial","Plot","Subplot"
"221",221,"2021.07.29 07:00",4,15.5625,18.875,21.9375,2848,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"222",222,"2021.07.29 07:15",4,15.5625,19.1875,22.5,2847,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"223",223,"2021.07.29 07:30",4,15.5,19.375,22.8125,2847,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"224",224,"2021.07.29 07:45",4,15.5,19.5,23,2847,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"225",225,"2021.07.29 08:00",4,15.5,19.625,23.125,2847,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"226",226,"2021.07.29 08:15",4,15.5,19.8125,23.625,2847,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"227",227,"2021.07.29 08:30",4,15.5625,20,23.6875,2847,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"228",228,"2021.07.29 08:45",4,15.5625,20,23.6875,2846,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"229",229,"2021.07.29 09:00",4,15.625,20.4375,24.3125,2846,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"230",230,"2021.07.29 09:15",4,15.625,20.8125,25.25,2846,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"231",231,"2021.07.29 09:30",4,15.625,21,24.875,2846,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"232",232,"2021.07.29 09:45",4,15.625,20.75,24.1875,2846,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"233",233,"2021.07.29 10:00",4,15.625,20.625,24,2845,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"234",234,"2021.07.29 10:15",4,15.625,20.5,23.75,2845,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"235",235,"2021.07.29 10:30",4,15.625,20.25,23.25,2845,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"236",236,"2021.07.29 10:45",4,15.625,20.0625,22.875,2845,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"237",237,"2021.07.29 11:00",4,15.6875,20.1875,23.5,2844,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"238",238,"2021.07.29 11:15",4,15.75,20.5625,23.875,2844,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"239",239,"2021.07.29 11:30",4,15.75,20.625,24,2844,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"240",240,"2021.07.29 11:45",4,15.75,20.375,23.375,2844,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"241",241,"2021.07.29 12:00",4,15.75,20.25,23.25,2843,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"242",242,"2021.07.29 12:15",4,15.75,20.25,23.125,2843,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"243",243,"2021.07.29 12:30",4,15.8125,20.25,23.25,2843,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"244",244,"2021.07.29 12:45",4,15.8125,20.25,23.125,2842,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"245",245,"2021.07.29 13:00",4,15.875,20.25,23.25,2842,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"246",246,"2021.07.29 13:15",4,15.875,20.25,23.25,2842,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"247",247,"2021.07.29 13:30",4,15.875,20.3125,23.5,2841,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"248",248,"2021.07.29 13:45",4,15.875,20.25,23.375,2841,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"249",249,"2021.07.29 14:00",4,15.875,20.25,23.125,2840,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
"250",250,"2021.07.29 14:15",4,15.875,20.25,23.125,2840,202,0,NA,"94206497",7,"TMS-94206497",1,"4"
