"","data_format","date","time","egmplotcode","RecNo","CO2 Ref","Atm_press","Flow_rate","H2O","H2O_temp","O2","Cod_err","Out_vltg","PAR","Tsoil","Tair","RH","25","11","60","0.2006","0.1983","Day","Month","Hour","Min","Ap_Code","sample_code","Data","Plot","Round","Sample_code1","Sample_code2","(subplot)"
"2032","M5",2022-04-28,1899-12-31 09:07:29,206,4756,587,905.4,402,0,0,0,0,0,0,0,0,0,20,1,9,0,0,"20","2-","18","9-",2,"257+258",2022-04-28,3,NA,257,258,NA
"2033","M5",2022-04-28,1899-12-31 09:07:30,206,4757,587,905.4,402,0,0,0,0,0,0,0,0,0,25,1,10,0,0,"20","2-","18","9-",2,"257+258",2022-04-28,3,NA,257,258,NA
"2034","M5",2022-04-28,1899-12-31 09:07:31,206,4758,588,905.4,401,0,0,0,0,0,0,0,0,0,25,1,11,0,0,"20","2-","18","9-",2,"257+258",2022-04-28,3,NA,257,258,NA
"2035","M5",2022-04-28,1899-12-31 09:07:32,206,4759,588,905.4,401,0,0,0,0,0,0,0,0,0,25,1,12,0,0,"20","2-","18","9-",2,"257+258",2022-04-28,3,NA,257,258,NA
"2036","M5",2022-04-28,1899-12-31 09:07:33,206,4760,588,905.4,400,0,0,0,0,0,0,0,0,0,25,1,13,0.0937,0.2383,"20","2-","18","9-",2,"257+258",2022-04-28,3,NA,257,258,NA
"2037","M5",2022-04-28,1899-12-31 09:07:34,206,4761,588,905.4,401,0,0,0,0,0,0,0,0,0,25,1,14,0.0655,0.201,"20","2-","18","9-",2,"257+258",2022-04-28,3,NA,257,258,NA
"2038","M5",2022-04-28,1899-12-31 09:07:35,206,4762,588,905.4,402,0,0,0,0,0,0,0,0,0,25,1,15,0.0481,0.166,"20","2-","18","9-",2,"257+258",2022-04-28,3,NA,257,258,NA
"2039","M5",2022-04-28,1899-12-31 09:07:36,206,4763,588,905.4,401,0,0,0,0,0,0,0,0,0,25,1,16,0.0599,0.0835,"20","2-","18","9-",2,"257+258",2022-04-28,3,NA,257,258,NA
"2040","M5",2022-04-28,1899-12-31 09:07:37,206,4764,588,905.4,401,0,0,0,21,0,0,0,0,0,25,1,17,0.0785,0.0273,"20","2-","18","9-",2,"257+258",2022-04-28,3,NA,257,258,NA
"2041","M5",2022-04-28,1899-12-31 09:07:38,206,4765,588,905.4,401,0,0,0,21,0,0,0,0,0,25,2,18,0.1131,-0.0448,"20","2-","18","9-",2,"257+258",2022-04-28,3,NA,257,258,NA
"2042","M5",2022-04-28,1899-12-31 09:07:39,206,4766,589,905.4,401,0,0,0,21,0,0,0,0,0,25,2,19,0.1559,-0.108,"20","2-","18","9-",2,"257+258",2022-04-28,3,NA,257,258,NA
"2043","M5",2022-04-28,1899-12-31 09:07:40,206,4767,589,905.4,401,0,0,0,21,0,0,0,0,0,25,2,20,0.1895,-0.1204,"20","2-","18","9-",2,"257+258",2022-04-28,3,NA,257,258,NA
"2044","M5",2022-04-28,1899-12-31 09:07:41,206,4768,589,905.4,401,0,0,0,21,0,0,0,0,0,25,3,21,0.2093,-0.0875,"20","2-","18","9-",2,"257+258",2022-04-28,3,NA,257,258,NA
"2045","M5",2022-04-28,1899-12-31 09:07:42,206,4769,589,905.4,400,0,0,0,21,0,0,0,0,0,25,3,22,0.2147,-0.0228,"20","2-","18","9-",2,"257+258",2022-04-28,3,NA,257,258,NA
"2046","M5",2022-04-28,1899-12-31 09:07:43,206,4770,589,905.4,400,0,0,0,21,0,0,0,0,0,25,3,23,0.2101,0.0518,"20","2-","18","9-",2,"257+258",2022-04-28,3,NA,257,258,NA
"2047","M5",2022-04-28,1899-12-31 09:07:44,206,4771,589,905.4,400,0,0,0,21,0,0,0,0,0,25,2,24,0.1973,0.1299,"20","2-","18","9-",2,"257+258",2022-04-28,3,NA,257,258,NA
"2048","M5",2022-04-28,1899-12-31 09:07:45,206,4772,589,905.4,400,0,0,0,0,0,0,0,0,0,25,2,25,0.1859,0.181,"20","2-","18","9-",2,"257+258",2022-04-28,3,NA,257,258,NA
"2049","M5",2022-04-28,1899-12-31 09:07:46,206,4773,589,905.4,400,0,0,0,0,0,0,0,0,0,25,3,26,0.1804,0.1997,"20","2-","18","9-",2,"257+258",2022-04-28,3,NA,257,258,NA
"2050","M5",2022-04-28,1899-12-31 09:07:47,206,4774,590,905.4,400,0,0,0,0,0,0,0,0,0,25,3,27,0.176,0.2103,"20","2-","18","9-",2,"257+258",2022-04-28,3,NA,257,258,NA
"2051","M5",2022-04-28,1899-12-31 09:07:48,206,4775,590,905.4,400,0,0,0,0,0,0,0,0,0,25,3,28,0.1741,0.2098,"20","2-","18","9-",2,"257+258",2022-04-28,3,NA,257,258,NA
"2052","M5",2022-04-28,1899-12-31 09:07:49,206,4776,590,905.4,400,0,0,0,0,0,0,0,0,0,25,3,29,0.1705,0.2153,"20","2-","18","9-",2,"257+258",2022-04-28,3,NA,257,258,NA
"2053","M5",2022-04-28,1899-12-31 09:07:50,206,4777,590,905.4,400,0,0,0,0,0,0,0,0,0,25,3,30,0.1656,0.2239,"20","2-","18","9-",2,"257+258",2022-04-28,3,NA,257,258,NA
"2054","M5",2022-04-28,1899-12-31 09:07:51,206,4778,590,905.4,399,0,0,0,0,0,0,0,0,0,25,3,31,0.1599,0.2331,"20","2-","18","9-",2,"257+258",2022-04-28,3,NA,257,258,NA
"2055","M5",2022-04-28,1899-12-31 09:07:52,206,4779,590,905.4,399,0,0,0,0,0,0,0,0,0,25,3,32,0.1564,0.233,"20","2-","18","9-",2,"257+258",2022-04-28,3,NA,257,258,NA
"2056","M5",2022-04-28,1899-12-31 09:07:53,206,4780,590,905.3,399,0,0,0,0,0,0,0,0,0,25,3,33,0.1548,0.2266,"20","2-","18","9-",2,"257+258",2022-04-28,3,NA,257,258,NA
"2057","M5",2022-04-28,1899-12-31 09:07:54,206,4781,590,905.3,400,0,0,0,0,0,0,0,0,0,25,4,34,0.1548,0.216,"20","2-","18","9-",2,"257+258",2022-04-28,3,NA,257,258,NA
"2058","M5",2022-04-28,1899-12-31 09:07:55,206,4782,591,905.3,400,0,0,0,0,0,0,0,0,0,25,4,35,0.1555,0.2045,"20","2-","18","9-",2,"257+258",2022-04-28,3,NA,257,258,NA
"2059","M5",2022-04-28,1899-12-31 09:07:56,206,4783,591,905.3,399,0,0,0,0,0,0,0,0,0,25,4,36,0.1552,0.1989,"20","2-","18","9-",2,"257+258",2022-04-28,3,NA,257,258,NA
"2060","M5",2022-04-28,1899-12-31 09:07:57,206,4784,591,905.3,399,0,0,0,0,0,0,0,0,0,25,4,37,0.1556,0.1917,"20","2-","18","9-",2,"257+258",2022-04-28,3,NA,257,258,NA
"2061","M5",2022-04-28,1899-12-31 09:07:58,206,4785,591,905.3,399,0,0,0,0,0,0,0,0,0,25,4,38,0.1565,0.1838,"20","2-","18","9-",2,"257+258",2022-04-28,3,NA,257,258,NA
"2062","M5",2022-04-28,1899-12-31 09:07:59,206,4786,591,905.3,400,0,0,0,0,0,0,0,0,0,25,5,39,0.1588,0.1722,"20","2-","18","9-",2,"257+258",2022-04-28,3,NA,257,258,NA
"2063","M5",2022-04-28,1899-12-31 09:08:00,206,4787,592,905.3,399,0,0,0,0,0,0,0,0,0,25,5,40,0.1616,0.1607,"20","2-","18","9-",2,"257+258",2022-04-28,3,NA,257,258,NA
"2064","M5",2022-04-28,1899-12-31 09:08:01,206,4788,592,905.4,399,0,0,0,0,0,0,0,0,0,25,5,41,0.1647,0.1496,"20","2-","18","9-",2,"257+258",2022-04-28,3,NA,257,258,NA
"2065","M5",2022-04-28,1899-12-31 09:08:02,206,4789,592,905.4,399,0,0,0,0,0,0,0,0,0,25,5,42,0.168,0.1396,"20","2-","18","9-",2,"257+258",2022-04-28,3,NA,257,258,NA
"2066","M5",2022-04-28,1899-12-31 09:08:03,206,4790,592,905.4,399,0,0,0,0,0,0,0,0,0,25,6,43,0.1708,0.1329,"20","2-","18","9-",2,"257+258",2022-04-28,3,NA,257,258,NA
"2067","M5",2022-04-28,1899-12-31 09:08:04,206,4791,592,905.4,399,0,0,0,0,0,0,0,0,0,25,6,44,0.1728,0.1299,"20","2-","18","9-",2,"257+258",2022-04-28,3,NA,257,258,NA
"2068","M5",2022-04-28,1899-12-31 09:08:05,206,4792,592,905.4,399,0,0,0,0,0,0,0,0,0,25,6,45,0.1737,0.131,"20","2-","18","9-",2,"257+258",2022-04-28,3,NA,257,258,NA
"2069","M5",2022-04-28,1899-12-31 09:08:06,206,4793,592,905.4,399,0,0,0,0,0,0,0,0,0,25,6,46,0.1737,0.1353,"20","2-","18","9-",2,"257+258",2022-04-28,3,NA,257,258,NA
"2070","M5",2022-04-28,1899-12-31 09:08:07,206,4794,592,905.4,399,0,0,0,0,0,0,0,0,0,25,6,47,0.1731,0.1415,"20","2-","18","9-",2,"257+258",2022-04-28,3,NA,257,258,NA
"2071","M5",2022-04-28,1899-12-31 09:08:08,206,4795,592,905.4,399,0,0,0,0,0,0,0,0,0,25,6,48,0.1719,0.1491,"20","2-","18","9-",2,"257+258",2022-04-28,3,NA,257,258,NA
"2072","M5",2022-04-28,1899-12-31 09:08:09,206,4796,593,905.4,399,0,0,0,0,0,0,0,0,0,25,6,49,0.1709,0.1547,"20","2-","18","9-",2,"257+258",2022-04-28,3,NA,257,258,NA
"2073","M5",2022-04-28,1899-12-31 09:08:10,206,4797,593,905.4,399,0,0,0,0,0,0,0,0,0,25,6,50,0.1701,0.1592,"20","2-","18","9-",2,"257+258",2022-04-28,3,NA,257,258,NA
"2074","M5",2022-04-28,1899-12-31 09:08:11,206,4798,593,905.4,398,0,0,0,0,0,0,0,0,0,25,6,51,0.1698,0.1612,"20","2-","18","9-",2,"257+258",2022-04-28,3,NA,257,258,NA
"2075","M5",2022-04-28,1899-12-31 09:08:12,206,4799,593,905.3,398,0,0,0,0,0,0,0,0,0,25,7,52,0.1707,0.1588,"20","2-","18","9-",2,"257+258",2022-04-28,3,NA,257,258,NA
"2076","M5",2022-04-28,1899-12-31 09:08:13,206,4800,594,905.3,398,0,0,0,0,0,0,0,0,0,25,7,53,0.1729,0.1518,"20","2-","18","9-",2,"257+258",2022-04-28,3,NA,257,258,NA
"2077","M5",2022-04-28,1899-12-31 09:08:14,206,4801,594,905.3,399,0,0,0,0,0,0,0,0,0,25,7,54,0.1751,0.1455,"20","2-","18","9-",2,"257+258",2022-04-28,3,NA,257,258,NA
"2078","M5",2022-04-28,1899-12-31 09:08:15,206,4802,594,905.3,399,0,0,0,0,0,0,0,0,0,25,7,55,0.1766,0.1425,"20","2-","18","9-",2,"257+258",2022-04-28,3,NA,257,258,NA
"2079","M5",2022-04-28,1899-12-31 09:08:16,206,4803,594,905.3,398,0,0,0,0,0,0,0,0,0,25,7,56,0.1771,0.1434,"20","2-","18","9-",2,"257+258",2022-04-28,3,NA,257,258,NA
"2080","M5",2022-04-28,1899-12-31 09:08:17,206,4804,594,905.3,399,0,0,0,0,0,0,0,0,0,25,7,57,0.1774,0.145,"20","2-","18","9-",2,"257+258",2022-04-28,3,NA,257,258,NA
"2081","M5",2022-04-28,1899-12-31 09:08:18,206,4805,594,905.3,399,0,0,0,0,0,0,0,0,0,25,7,58,0.1772,0.1482,"20","2-","18","9-",2,"257+258",2022-04-28,3,NA,257,258,NA
"2082","M5",2022-04-28,1899-12-31 09:08:19,206,4806,594,905.4,399,0,0,0,0,0,0,0,0,0,25,8,59,0.1772,0.1505,"20","2-","18","9-",2,"257+258",2022-04-28,3,NA,257,258,NA
"2083","M5",2022-04-28,1899-12-31 09:08:20,206,4807,594,905.4,399,0,0,0,0,0,0,0,0,0,25,8,60,0.1768,0.154,"20","2-","18","9-",2,"257+258",2022-04-28,3,NA,257,258,NA
"2084","M5",2022-04-28,1899-12-31 09:08:21,206,4808,595,905.4,399,0,0,0,20,0,0,0,0,0,25,8,60,0.1768,0.154,"20","2-","18","9-",2,"257+258",2022-04-28,3,NA,257,258,NA
"2085","R5",2022-04-28,1899-12-31 09:08:20,206,4807,594,905.4,399,0,0,0,0,0,0,0,0,0,25,8,60,0.1768,0.154,"20","2-","18","9-",2,"257+258",2022-04-28,3,NA,257,258,NA
"2086","End",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2087","M3",2022-04-28,1899-12-31 09:08:27,206,4814,596,905.3,399,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"20","2-","18","9-",2,"257+258",2022-04-28,3,NA,257,258,NA
"2088","M3",2022-04-28,1899-12-31 09:08:32,207,4819,596,905.3,399,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"20","2-","18","9-",2,"260+261",2022-04-28,3,NA,260,261,NA
"2089","M3",2022-04-28,1899-12-31 09:08:37,207,4824,592,905.3,399,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"20","2-","18","9-",2,"260+261",2022-04-28,3,NA,260,261,NA
"2090","M3",2022-04-28,1899-12-31 09:08:42,207,4829,586,905.4,398,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"20","2-","18","9-",2,"260+261",2022-04-28,3,NA,260,261,NA
"2091","M3",2022-04-28,1899-12-31 09:08:47,207,4834,588,905.4,399,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"20","2-","18","9-",2,"260+261",2022-04-28,3,NA,260,261,NA
"2092","M3",2022-04-28,1899-12-31 09:08:52,207,4839,591,905.4,398,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"20","2-","18","9-",2,"260+261",2022-04-28,3,NA,260,261,NA
"2093","M3",2022-04-28,1899-12-31 09:08:57,207,4844,592,905.3,399,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"20","2-","18","9-",2,"260+261",2022-04-28,3,NA,260,261,NA
"2094","M3",2022-04-28,1899-12-31 09:09:02,207,4849,593,905.3,398,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"20","2-","18","9-",2,"260+261",2022-04-28,3,NA,260,261,NA
"2095","Start",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2096","M5",2022-04-28,1899-12-31 09:09:07,207,4854,594,905.3,398,0,0,0,0,0,0,0,0,0,20,0,1,0,0,"20","2-","18","9-",2,"260+261",2022-04-28,3,NA,260,261,NA
"2097","M5",2022-04-28,1899-12-31 09:09:08,207,4855,594,905.3,398,0,0,0,0,0,0,0,0,0,20,0,2,0,0,"20","2-","18","9-",2,"260+261",2022-04-28,3,NA,260,261,NA
"2098","M5",2022-04-28,1899-12-31 09:09:09,207,4856,594,905.3,399,0,0,0,0,0,0,0,0,0,20,1,3,0,0,"20","2-","18","9-",2,"260+261",2022-04-28,3,NA,260,261,NA
"2099","M5",2022-04-28,1899-12-31 09:09:10,207,4857,594,905.3,398,0,0,0,0,0,0,0,0,0,20,1,4,0,0,"20","2-","18","9-",2,"260+261",2022-04-28,3,NA,260,261,NA
"2100","M5",2022-04-28,1899-12-31 09:09:11,207,4858,595,905.3,398,0,0,0,0,0,0,0,0,0,20,1,5,0,0,"20","2-","18","9-",2,"260+261",2022-04-28,3,NA,260,261,NA
"2101","M5",2022-04-28,1899-12-31 09:09:12,207,4859,595,905.3,398,0,0,0,0,0,0,0,0,0,20,1,6,0,0,"20","2-","18","9-",2,"260+261",2022-04-28,3,NA,260,261,NA
"2102","M5",2022-04-28,1899-12-31 09:09:13,207,4860,595,905.3,398,0,0,0,0,0,0,0,0,0,20,2,7,0,0,"20","2-","18","9-",2,"260+261",2022-04-28,3,NA,260,261,NA
"2103","M5",2022-04-28,1899-12-31 09:09:14,207,4861,596,905.3,399,0,0,0,0,0,0,0,0,0,20,2,8,0,0,"20","2-","18","9-",2,"260+261",2022-04-28,3,NA,260,261,NA
"2104","M5",2022-04-28,1899-12-31 09:09:15,207,4862,596,905.3,399,0,0,0,0,0,0,0,0,0,20,2,9,0,0,"20","2-","18","9-",2,"260+261",2022-04-28,3,NA,260,261,NA
"2105","M5",2022-04-28,1899-12-31 09:09:16,207,4863,596,905.3,400,0,0,0,0,0,0,0,0,0,25,2,10,0,0,"20","2-","18","9-",2,"260+261",2022-04-28,3,NA,260,261,NA
"2106","M5",2022-04-28,1899-12-31 09:09:17,207,4864,596,905.3,400,0,0,0,0,0,0,0,0,0,25,2,11,0,0,"20","2-","18","9-",2,"260+261",2022-04-28,3,NA,260,261,NA
"2107","M5",2022-04-28,1899-12-31 09:09:18,207,4865,596,905.3,399,0,0,0,0,0,0,0,0,0,25,2,12,0,0,"20","2-","18","9-",2,"260+261",2022-04-28,3,NA,260,261,NA
"2108","M5",2022-04-28,1899-12-31 09:09:19,207,4866,596,905.3,398,0,0,0,21,0,0,0,0,0,25,2,13,-0.003,-0.0421,"20","2-","18","9-",2,"260+261",2022-04-28,3,NA,260,261,NA
"2109","M5",2022-04-28,1899-12-31 09:09:20,207,4867,596,905.3,398,0,0,0,21,0,0,0,0,0,25,2,14,0.0487,-0.1141,"20","2-","18","9-",2,"260+261",2022-04-28,3,NA,260,261,NA
"2110","M5",2022-04-28,1899-12-31 09:09:21,207,4868,596,905.3,398,0,0,0,21,0,0,0,0,0,25,3,15,0.0941,-0.1239,"20","2-","18","9-",2,"260+261",2022-04-28,3,NA,260,261,NA
"2111","M5",2022-04-28,1899-12-31 09:09:22,207,4869,596,905.3,398,0,0,0,21,0,0,0,0,0,25,2,16,0.0773,0.0168,"20","2-","18","9-",2,"260+261",2022-04-28,3,NA,260,261,NA
"2112","M5",2022-04-28,1899-12-31 09:09:23,207,4870,596,905.3,398,0,0,0,0,0,0,0,0,0,25,2,17,0.0462,0.1198,"20","2-","18","9-",2,"260+261",2022-04-28,3,NA,260,261,NA
"2113","M5",2022-04-28,1899-12-31 09:09:24,207,4871,596,905.3,398,0,0,0,0,0,0,0,0,0,25,2,18,0.0398,0.109,"20","2-","18","9-",2,"260+261",2022-04-28,3,NA,260,261,NA
"2114","M5",2022-04-28,1899-12-31 09:09:25,207,4872,596,905.3,398,0,0,0,0,0,0,0,0,0,25,3,19,0.0467,0.0663,"20","2-","18","9-",2,"260+261",2022-04-28,3,NA,260,261,NA
"2115","M5",2022-04-28,1899-12-31 09:09:26,207,4873,596,905.3,399,0,0,0,21,0,0,0,0,0,25,3,20,0.0602,0.0217,"20","2-","18","9-",2,"260+261",2022-04-28,3,NA,260,261,NA
"2116","M5",2022-04-28,1899-12-31 09:09:27,207,4874,596,905.3,398,0,0,0,21,0,0,0,0,0,25,3,21,0.0674,0.0117,"20","2-","18","9-",2,"260+261",2022-04-28,3,NA,260,261,NA
"2117","M5",2022-04-28,1899-12-31 09:09:28,207,4875,596,905.3,398,0,0,0,21,0,0,0,0,0,25,3,22,0.07,0.0193,"20","2-","18","9-",2,"260+261",2022-04-28,3,NA,260,261,NA
"2118","M5",2022-04-28,1899-12-31 09:09:29,207,4876,597,905.3,398,0,0,0,21,0,0,0,0,0,25,3,23,0.0761,0.0135,"20","2-","18","9-",2,"260+261",2022-04-28,3,NA,260,261,NA
"2119","M5",2022-04-28,1899-12-31 09:09:30,207,4877,597,905.3,398,0,0,0,21,0,0,0,0,0,25,3,24,0.0793,0.0186,"20","2-","18","9-",2,"260+261",2022-04-28,3,NA,260,261,NA
"2120","M5",2022-04-28,1899-12-31 09:09:31,207,4878,597,905.3,398,0,0,0,21,0,0,0,0,0,25,3,25,0.0837,0.0183,"20","2-","18","9-",2,"260+261",2022-04-28,3,NA,260,261,NA
"2121","M5",2022-04-28,1899-12-31 09:09:32,207,4879,597,905.3,398,0,0,0,21,0,0,0,0,0,25,3,26,0.0902,0.0116,"20","2-","18","9-",2,"260+261",2022-04-28,3,NA,260,261,NA
"2122","M5",2022-04-28,1899-12-31 09:09:33,207,4880,597,905.3,398,0,0,0,21,0,0,0,0,0,25,4,27,0.0987,-3e-04,"20","2-","18","9-",2,"260+261",2022-04-28,3,NA,260,261,NA
"2123","M5",2022-04-28,1899-12-31 09:09:34,207,4881,597,905.3,398,0,0,0,21,0,0,0,0,0,25,4,28,0.1038,0.0022,"20","2-","18","9-",2,"260+261",2022-04-28,3,NA,260,261,NA
"2124","M5",2022-04-28,1899-12-31 09:09:35,207,4882,597,905.3,398,0,0,0,21,0,0,0,0,0,25,4,29,0.1094,0.0023,"20","2-","18","9-",2,"260+261",2022-04-28,3,NA,260,261,NA
"2125","M5",2022-04-28,1899-12-31 09:09:36,207,4883,598,905.3,398,0,0,0,21,0,0,0,0,0,25,4,30,0.1163,-0.0018,"20","2-","18","9-",2,"260+261",2022-04-28,3,NA,260,261,NA
"2126","M5",2022-04-28,1899-12-31 09:09:37,207,4884,598,905.3,399,0,0,0,21,0,0,0,0,0,25,4,31,0.1227,-0.0035,"20","2-","18","9-",2,"260+261",2022-04-28,3,NA,260,261,NA
"2127","M5",2022-04-28,1899-12-31 09:09:38,207,4885,598,905.3,399,0,0,0,21,0,0,0,0,0,25,4,32,0.1264,0.0044,"20","2-","18","9-",2,"260+261",2022-04-28,3,NA,260,261,NA
"2128","M5",2022-04-28,1899-12-31 09:09:39,207,4886,598,905.3,399,0,0,0,21,0,0,0,0,0,25,4,33,0.1278,0.0186,"20","2-","18","9-",2,"260+261",2022-04-28,3,NA,260,261,NA
"2129","M5",2022-04-28,1899-12-31 09:09:40,207,4887,598,905.3,398,0,0,0,21,0,0,0,0,0,25,4,34,0.1277,0.0353,"20","2-","18","9-",2,"260+261",2022-04-28,3,NA,260,261,NA
"2130","M5",2022-04-28,1899-12-31 09:09:41,207,4888,598,905.3,399,0,0,0,21,0,0,0,0,0,25,5,35,0.1284,0.046,"20","2-","18","9-",2,"260+261",2022-04-28,3,NA,260,261,NA
"2131","M5",2022-04-28,1899-12-31 09:09:42,207,4889,598,905.3,398,0,0,0,21,0,0,0,0,0,25,5,36,0.1314,0.0471,"20","2-","18","9-",2,"260+261",2022-04-28,3,NA,260,261,NA
"2132","M5",2022-04-28,1899-12-31 09:09:44,207,4890,599,905.3,398,0,0,0,21,0,0,0,0,0,25,5,37,0.1354,0.0446,"20","2-","18","9-",2,"260+261",2022-04-28,3,NA,260,261,NA
"2133","M5",2022-04-28,1899-12-31 09:09:45,207,4891,599,905.3,398,0,0,0,21,0,0,0,0,0,25,5,38,0.1397,0.0412,"20","2-","18","9-",2,"260+261",2022-04-28,3,NA,260,261,NA
"2134","M5",2022-04-28,1899-12-31 09:09:46,207,4892,599,905.3,398,0,0,0,21,0,0,0,0,0,25,5,39,0.1424,0.044,"20","2-","18","9-",2,"260+261",2022-04-28,3,NA,260,261,NA
"2135","M5",2022-04-28,1899-12-31 09:09:47,207,4893,599,905.3,398,0,0,0,21,0,0,0,0,0,25,5,40,0.1427,0.055,"20","2-","18","9-",2,"260+261",2022-04-28,3,NA,260,261,NA
"2136","M5",2022-04-28,1899-12-31 09:09:48,207,4894,599,905.3,398,0,0,0,21,0,0,0,0,0,25,5,41,0.1431,0.064,"20","2-","18","9-",2,"260+261",2022-04-28,3,NA,260,261,NA
"2137","M5",2022-04-28,1899-12-31 09:09:49,207,4895,599,905.3,398,0,0,0,21,0,0,0,0,0,25,6,42,0.1438,0.0706,"20","2-","18","9-",2,"260+261",2022-04-28,3,NA,260,261,NA
"2138","M5",2022-04-28,1899-12-31 09:09:50,207,4896,599,905.3,398,0,0,0,21,0,0,0,0,0,25,6,43,0.1439,0.0783,"20","2-","18","9-",2,"260+261",2022-04-28,3,NA,260,261,NA
"2139","M5",2022-04-28,1899-12-31 09:09:51,207,4897,599,905.3,398,0,0,0,21,0,0,0,0,0,25,6,44,0.1445,0.0835,"20","2-","18","9-",2,"260+261",2022-04-28,3,NA,260,261,NA
"2140","M5",2022-04-28,1899-12-31 09:09:52,207,4898,600,905.3,398,0,0,0,21,0,0,0,0,0,25,6,45,0.1454,0.0869,"20","2-","18","9-",2,"260+261",2022-04-28,3,NA,260,261,NA
"2141","M5",2022-04-28,1899-12-31 09:09:53,207,4899,600,905.3,398,0,0,0,21,0,0,0,0,0,25,6,46,0.1457,0.0916,"20","2-","18","9-",2,"260+261",2022-04-28,3,NA,260,261,NA
"2142","M5",2022-04-28,1899-12-31 09:09:54,207,4900,600,905.3,398,0,0,0,21,0,0,0,0,0,25,6,47,0.1455,0.098,"20","2-","18","9-",2,"260+261",2022-04-28,3,NA,260,261,NA
"2143","M5",2022-04-28,1899-12-31 09:09:55,207,4901,600,905.3,399,0,0,0,0,0,0,0,0,0,25,6,48,0.1447,0.1053,"20","2-","18","9-",2,"260+261",2022-04-28,3,NA,260,261,NA
"2144","M5",2022-04-28,1899-12-31 09:09:56,207,4902,599,905.3,400,0,0,0,0,0,0,0,0,0,25,6,49,0.1429,0.1159,"20","2-","18","9-",2,"260+261",2022-04-28,3,NA,260,261,NA
"2145","M5",2022-04-28,1899-12-31 09:09:57,207,4903,599,905.3,400,0,0,0,0,0,0,0,0,0,25,6,50,0.1398,0.1297,"20","2-","18","9-",2,"260+261",2022-04-28,3,NA,260,261,NA
"2146","M5",2022-04-28,1899-12-31 09:09:58,207,4904,599,905.3,400,0,0,0,0,0,0,0,0,0,25,6,51,0.1365,0.1426,"20","2-","18","9-",2,"260+261",2022-04-28,3,NA,260,261,NA
"2147","M5",2022-04-28,1899-12-31 09:09:59,207,4905,599,905.3,399,0,0,0,0,0,0,0,0,0,25,6,52,0.1339,0.1515,"20","2-","18","9-",2,"260+261",2022-04-28,3,NA,260,261,NA
"2148","M5",2022-04-28,1899-12-31 09:10:00,207,4906,600,905.3,398,0,0,0,0,0,0,0,0,0,25,6,53,0.1323,0.1559,"20","2-","18","9-",2,"260+261",2022-04-28,3,NA,260,261,NA
"2149","M5",2022-04-28,1899-12-31 09:10:01,207,4907,600,905.3,398,0,0,0,0,0,0,0,0,0,25,7,54,0.1317,0.156,"20","2-","18","9-",2,"260+261",2022-04-28,3,NA,260,261,NA
"2150","M5",2022-04-28,1899-12-31 09:10:02,207,4908,600,905.3,398,0,0,0,0,0,0,0,0,0,25,7,55,0.1317,0.154,"20","2-","18","9-",2,"260+261",2022-04-28,3,NA,260,261,NA
"2151","M5",2022-04-28,1899-12-31 09:10:03,207,4909,600,905.3,398,0,0,0,0,0,0,0,0,0,25,7,56,0.1314,0.1532,"20","2-","18","9-",2,"260+261",2022-04-28,3,NA,260,261,NA
"2152","M5",2022-04-28,1899-12-31 09:10:04,207,4910,601,905.3,399,0,0,0,0,0,0,0,0,0,25,7,57,0.1314,0.1514,"20","2-","18","9-",2,"260+261",2022-04-28,3,NA,260,261,NA
"2153","M5",2022-04-28,1899-12-31 09:10:05,207,4911,601,905.3,398,0,0,0,0,0,0,0,0,0,25,7,58,0.1319,0.1481,"20","2-","18","9-",2,"260+261",2022-04-28,3,NA,260,261,NA
"2154","M5",2022-04-28,1899-12-31 09:10:06,207,4912,601,905.3,398,0,0,0,0,0,0,0,0,0,25,8,59,0.133,0.1428,"20","2-","18","9-",2,"260+261",2022-04-28,3,NA,260,261,NA
"2155","M5",2022-04-28,1899-12-31 09:10:07,207,4913,601,905.3,398,0,0,0,0,0,0,0,0,0,25,8,60,0.1342,0.1376,"20","2-","18","9-",2,"260+261",2022-04-28,3,NA,260,261,NA
"2156","M5",2022-04-28,1899-12-31 09:10:08,207,4914,601,905.3,398,0,0,0,20,0,0,0,0,0,25,8,60,0.1342,0.1376,"20","2-","18","9-",2,"260+261",2022-04-28,3,NA,260,261,NA
