"","data_format","date","time","egmplotcode","RecNo","CO2 Ref","Atm_press","Flow_rate","H2O","H2O_temp","O2","Cod_err","Out_vltg","PAR","Tsoil","Tair","RH","Column18","Column19","Column20","Column21","Day","Month","Hour","Min","Ap_Code","sample_code","Data","Plot","Round","Sample_code1","Sample_code2"
"3285","M5",2021-07-27,1899-12-31 10:15:34,29,7865,586,9113,405,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","15",2,"292+293",2021-07-27,3,1,292,293
"3286","M5",2021-07-27,1899-12-31 10:15:35,29,7866,586,9113,405,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","15",2,"292+293",2021-07-27,3,1,292,293
"3287","M5",2021-07-27,1899-12-31 10:15:36,29,7867,587,9113,404,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","15",2,"292+293",2021-07-27,3,1,292,293
"3288","M5",2021-07-27,1899-12-31 10:15:37,29,7868,587,9113,405,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","15",2,"292+293",2021-07-27,3,1,292,293
"3289","M5",2021-07-27,1899-12-31 10:15:38,29,7869,588,9113,404,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","15",2,"292+293",2021-07-27,3,1,292,293
"3290","M5",2021-07-27,1899-12-31 10:15:39,29,7870,588,9113,404,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","15",2,"292+293",2021-07-27,3,1,292,293
"3291","M5",2021-07-27,1899-12-31 10:15:40,29,7871,589,9113,405,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","15",2,"292+293",2021-07-27,3,1,292,293
"3292","M5",2021-07-27,1899-12-31 10:15:41,29,7872,590,9113,405,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","15",2,"292+293",2021-07-27,3,1,292,293
"3293","M5",2021-07-27,1899-12-31 10:15:42,29,7873,590,9113,405,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","15",2,"292+293",2021-07-27,3,1,292,293
"3294","M5",2021-07-27,1899-12-31 10:15:43,29,7874,591,9113,405,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","15",2,"292+293",2021-07-27,3,1,292,293
"3295","M5",2021-07-27,1899-12-31 10:15:44,29,7875,592,9113,405,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","15",2,"292+293",2021-07-27,3,1,292,293
"3296","M5",2021-07-27,1899-12-31 10:15:45,29,7876,592,9113,405,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","15",2,"292+293",2021-07-27,3,1,292,293
"3297","M5",2021-07-27,1899-12-31 10:15:46,29,7877,592,9113,405,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","15",2,"292+293",2021-07-27,3,1,292,293
"3298","M5",2021-07-27,1899-12-31 10:15:47,29,7878,593,9113,405,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","15",2,"292+293",2021-07-27,3,1,292,293
"3299","M5",2021-07-27,1899-12-31 10:15:48,29,7879,593,9113,404,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","15",2,"292+293",2021-07-27,3,1,292,293
"3300","M5",2021-07-27,1899-12-31 10:15:49,29,7880,594,9113,404,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","15",2,"292+293",2021-07-27,3,1,292,293
"3301","M5",2021-07-27,1899-12-31 10:15:50,29,7881,594,9113,405,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","15",2,"292+293",2021-07-27,3,1,292,293
"3302","M5",2021-07-27,1899-12-31 10:15:51,29,7882,594,9113,404,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","15",2,"292+293",2021-07-27,3,1,292,293
"3303","M5",2021-07-27,1899-12-31 10:15:52,29,7883,595,9113,404,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","15",2,"292+293",2021-07-27,3,1,292,293
"3304","M5",2021-07-27,1899-12-31 10:15:53,29,7884,596,9113,405,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","15",2,"292+293",2021-07-27,3,1,292,293
"3305","M5",2021-07-27,1899-12-31 10:15:54,29,7885,596,9113,405,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","15",2,"292+293",2021-07-27,3,1,292,293
"3306","M5",2021-07-27,1899-12-31 10:15:55,29,7886,596,9113,405,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","15",2,"292+293",2021-07-27,3,1,292,293
"3307","M5",2021-07-27,1899-12-31 10:15:56,29,7887,597,9113,405,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","15",2,"292+293",2021-07-27,3,1,292,293
"3308","M5",2021-07-27,1899-12-31 10:15:57,29,7888,597,9113,404,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","15",2,"292+293",2021-07-27,3,1,292,293
"3309","M5",2021-07-27,1899-12-31 10:15:58,29,7889,598,9113,404,0,0,0,20,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","15",2,"292+293",2021-07-27,3,1,292,293
"3310","M5",2021-07-27,1899-12-31 10:15:59,29,7890,599,9113,404,0,0,0,20,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","15",2,"292+293",2021-07-27,3,1,292,293
"3311","M5",2021-07-27,1899-12-31 10:16:00,29,7891,599,9113,404,0,0,0,20,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","16",2,"292+293",2021-07-27,3,1,292,293
"3312","M5",2021-07-27,1899-12-31 10:16:01,29,7892,600,9113,404,0,0,0,20,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","16",2,"292+293",2021-07-27,3,1,292,293
"3313","M5",2021-07-27,1899-12-31 10:16:02,29,7893,600,9113,404,0,0,0,20,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","16",2,"292+293",2021-07-27,3,1,292,293
"3314","M5",2021-07-27,1899-12-31 10:16:03,29,7894,601,9113,405,0,0,0,20,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","16",2,"292+293",2021-07-27,3,1,292,293
"3315","R5",2021-07-27,1899-12-31 10:15:57,29,7888,597,9113,404,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","15",2,"292+293",2021-07-27,3,1,292,293
"3316","End",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3317","M3",2021-07-27,1899-12-31 10:16:09,29,7900,604,9113,404,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","16",2,"292+293",2021-07-27,3,1,292,293
"3318","M3",2021-07-27,1899-12-31 10:16:14,29,7905,607,9112,404,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","16",2,"292+293",2021-07-27,3,1,292,293
"3319","M3",2021-07-27,1899-12-31 10:16:19,29,7910,609,9113,404,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","16",2,"292+293",2021-07-27,3,1,292,293
"3320","M3",2021-07-27,1899-12-31 10:16:24,29,7915,605,9113,405,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","16",2,"292+293",2021-07-27,3,1,292,293
"3321","M3",2021-07-27,1899-12-31 10:16:29,29,7920,592,9114,404,0,0,0,25,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","16",2,"292+293",2021-07-27,3,1,292,293
"3322","M3",2021-07-27,1899-12-31 10:16:34,29,7925,589,9113,404,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","16",2,"292+293",2021-07-27,3,1,292,293
"3323","M3",2021-07-27,1899-12-31 10:16:39,29,7930,590,9113,404,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","16",2,"292+293",2021-07-27,3,1,292,293
"3324","M3",2021-07-27,1899-12-31 10:16:44,29,7935,591,9113,404,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","16",2,"292+293",2021-07-27,3,1,292,293
"3325","M3",2021-07-27,1899-12-31 10:16:49,29,7940,590,9113,404,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","16",2,"292+293",2021-07-27,3,1,292,293
"3326","M3",2021-07-27,1899-12-31 10:16:54,29,7945,589,9113,405,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","16",2,"292+293",2021-07-27,3,1,292,293
"3327","M3",2021-07-27,1899-12-31 10:16:59,29,7950,589,9113,405,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","16",2,"292+293",2021-07-27,3,1,292,293
"3328","M3",2021-07-27,1899-12-31 10:17:04,29,7955,585,9113,404,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","17",2,"292+293",2021-07-27,3,1,292,293
"3329","M3",2021-07-27,1899-12-31 10:17:09,29,7960,585,9113,407,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","17",2,"292+293",2021-07-27,3,1,292,293
"3330","M3",2021-07-27,1899-12-31 10:17:14,29,7965,586,9113,407,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","17",2,"292+293",2021-07-27,3,1,292,293
"3331","M3",2021-07-27,1899-12-31 10:17:19,29,7970,579,9113,406,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","17",2,"292+293",2021-07-27,3,1,292,293
"3332","M3",2021-07-27,1899-12-31 10:17:24,29,7975,574,9114,406,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","17",2,"292+293",2021-07-27,3,1,292,293
"3333","Zero",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3334","M3",2021-07-27,1899-12-31 10:17:55,29,8006,507,9119,406,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","17",2,"292+293",2021-07-27,3,1,292,293
"3335","M3",2021-07-27,1899-12-31 10:18:00,29,8011,509,9120,406,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","18",2,"292+293",2021-07-27,3,1,292,293
"3336","M3",2021-07-27,1899-12-31 10:18:05,29,8016,510,9120,406,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","18",2,"292+293",2021-07-27,3,1,292,293
"3337","M3",2021-07-27,1899-12-31 10:18:10,29,8021,508,9120,406,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","18",2,"292+293",2021-07-27,3,1,292,293
"3338","M3",2021-07-27,1899-12-31 10:18:15,29,8026,508,9120,405,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","18",2,"292+293",2021-07-27,3,1,292,293
"3339","M3",2021-07-27,1899-12-31 10:18:20,29,8031,508,9119,405,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","18",2,"292+293",2021-07-27,3,1,292,293
"3340","M3",2021-07-27,1899-12-31 10:18:25,29,8036,508,9119,405,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","18",2,"292+293",2021-07-27,3,1,292,293
"3341","M3",2021-07-27,1899-12-31 10:18:30,29,8041,508,9120,405,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","18",2,"292+293",2021-07-27,3,1,292,293
"3342","M3",2021-07-27,1899-12-31 10:18:35,29,8046,508,9120,406,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","18",2,"292+293",2021-07-27,3,1,292,293
"3343","M3",2021-07-27,1899-12-31 10:18:40,29,8051,509,9120,408,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","18",2,"292+293",2021-07-27,3,1,292,293
"3344","M3",2021-07-27,1899-12-31 10:18:45,29,8056,508,9120,407,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","18",2,"292+293",2021-07-27,3,1,292,293
"3345","M3",2021-07-27,1899-12-31 10:18:50,29,8061,509,9120,407,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","18",2,"292+293",2021-07-27,3,1,292,293
"3346","M3",2021-07-27,1899-12-31 10:18:55,29,8066,509,9120,407,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","18",2,"292+293",2021-07-27,3,1,292,293
"3347","M3",2021-07-27,1899-12-31 10:19:00,29,8071,509,9120,407,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","19",2,"292+293",2021-07-27,3,1,292,293
"3348","M3",2021-07-27,1899-12-31 10:19:05,29,8076,508,9120,406,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","19",2,"292+293",2021-07-27,3,1,292,293
"3349","M3",2021-07-27,1899-12-31 10:19:10,29,8081,508,9120,406,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","19",2,"292+293",2021-07-27,3,1,292,293
"3350","M3",2021-07-27,1899-12-31 10:19:15,29,8086,508,9120,406,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","19",2,"292+293",2021-07-27,3,1,292,293
"3351","M3",2021-07-27,1899-12-31 10:19:20,29,8091,508,9120,406,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","19",2,"292+293",2021-07-27,3,1,292,293
"3352","M3",2021-07-27,1899-12-31 10:19:25,29,8096,508,9120,406,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","19",2,"292+293",2021-07-27,3,1,292,293
"3353","M3",2021-07-27,1899-12-31 10:19:30,30,8101,507,9120,407,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","19",2,"300+301",2021-07-27,3,1,300,301
"3354","M3",2021-07-27,1899-12-31 10:19:35,30,8106,508,9120,406,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","19",2,"300+301",2021-07-27,3,1,300,301
"3355","M3",2021-07-27,1899-12-31 10:19:40,30,8111,509,9120,406,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","19",2,"300+301",2021-07-27,3,1,300,301
"3356","M3",2021-07-27,1899-12-31 10:19:45,30,8116,508,9120,405,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","19",2,"300+301",2021-07-27,3,1,300,301
"3357","M3",2021-07-27,1899-12-31 10:19:50,30,8121,509,9120,406,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","19",2,"300+301",2021-07-27,3,1,300,301
"3358","M3",2021-07-27,1899-12-31 10:19:55,30,8126,508,9120,406,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","19",2,"300+301",2021-07-27,3,1,300,301
"3359","M3",2021-07-27,1899-12-31 10:20:00,30,8131,509,9120,405,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","20",2,"300+301",2021-07-27,3,1,300,301
"3360","M3",2021-07-27,1899-12-31 10:20:05,30,8136,509,9120,405,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","20",2,"300+301",2021-07-27,3,1,300,301
"3361","Start",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3362","M5",2021-07-27,1899-12-31 10:20:07,30,8138,509,9120,405,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","20",2,"300+301",2021-07-27,3,1,300,301
"3363","M5",2021-07-27,1899-12-31 10:20:08,30,8139,509,9120,406,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","20",2,"300+301",2021-07-27,3,1,300,301
"3364","M5",2021-07-27,1899-12-31 10:20:09,30,8140,509,9120,405,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","20",2,"300+301",2021-07-27,3,1,300,301
"3365","M5",2021-07-27,1899-12-31 10:20:10,30,8141,508,9120,405,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","20",2,"300+301",2021-07-27,3,1,300,301
"3366","M5",2021-07-27,1899-12-31 10:20:11,30,8142,508,9120,406,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","20",2,"300+301",2021-07-27,3,1,300,301
"3367","M5",2021-07-27,1899-12-31 10:20:12,30,8143,508,9120,406,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","20",2,"300+301",2021-07-27,3,1,300,301
"3368","M5",2021-07-27,1899-12-31 10:20:13,30,8144,508,9120,405,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","20",2,"300+301",2021-07-27,3,1,300,301
"3369","M5",2021-07-27,1899-12-31 10:20:14,30,8145,508,9120,406,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","20",2,"300+301",2021-07-27,3,1,300,301
"3370","M5",2021-07-27,1899-12-31 10:20:15,30,8146,508,9120,406,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","20",2,"300+301",2021-07-27,3,1,300,301
"3371","M5",2021-07-27,1899-12-31 10:20:16,30,8147,508,9120,406,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","20",2,"300+301",2021-07-27,3,1,300,301
"3372","M5",2021-07-27,1899-12-31 10:20:17,30,8148,509,9120,406,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","20",2,"300+301",2021-07-27,3,1,300,301
"3373","M5",2021-07-27,1899-12-31 10:20:18,30,8149,509,9120,405,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","20",2,"300+301",2021-07-27,3,1,300,301
"3374","M5",2021-07-27,1899-12-31 10:20:19,30,8150,509,9120,405,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","20",2,"300+301",2021-07-27,3,1,300,301
"3375","M5",2021-07-27,1899-12-31 10:20:20,30,8151,509,9120,405,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","20",2,"300+301",2021-07-27,3,1,300,301
"3376","M5",2021-07-27,1899-12-31 10:20:21,30,8152,509,9120,405,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","20",2,"300+301",2021-07-27,3,1,300,301
"3377","M5",2021-07-27,1899-12-31 10:20:22,30,8153,509,9120,405,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","20",2,"300+301",2021-07-27,3,1,300,301
"3378","M5",2021-07-27,1899-12-31 10:20:23,30,8154,509,9120,406,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","20",2,"300+301",2021-07-27,3,1,300,301
"3379","M5",2021-07-27,1899-12-31 10:20:24,30,8155,509,9120,405,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","20",2,"300+301",2021-07-27,3,1,300,301
"3380","M5",2021-07-27,1899-12-31 10:20:25,30,8156,509,9120,405,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","20",2,"300+301",2021-07-27,3,1,300,301
"3381","M5",2021-07-27,1899-12-31 10:20:26,30,8157,509,9120,405,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","20",2,"300+301",2021-07-27,3,1,300,301
"3382","M5",2021-07-27,1899-12-31 10:20:27,30,8158,509,9120,405,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","20",2,"300+301",2021-07-27,3,1,300,301
"3383","M5",2021-07-27,1899-12-31 10:20:28,30,8159,509,9120,405,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","20",2,"300+301",2021-07-27,3,1,300,301
"3384","M5",2021-07-27,1899-12-31 10:20:29,30,8160,509,9120,405,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","20",2,"300+301",2021-07-27,3,1,300,301
"3385","M5",2021-07-27,1899-12-31 10:20:30,30,8161,509,9120,405,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","20",2,"300+301",2021-07-27,3,1,300,301
"3386","M5",2021-07-27,1899-12-31 10:20:31,30,8162,509,9120,405,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","20",2,"300+301",2021-07-27,3,1,300,301
"3387","M5",2021-07-27,1899-12-31 10:20:32,30,8163,509,9120,405,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","20",2,"300+301",2021-07-27,3,1,300,301
"3388","M5",2021-07-27,1899-12-31 10:20:33,30,8164,509,9120,405,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","20",2,"300+301",2021-07-27,3,1,300,301
"3389","M5",2021-07-27,1899-12-31 10:20:34,30,8165,509,9120,405,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","20",2,"300+301",2021-07-27,3,1,300,301
"3390","M5",2021-07-27,1899-12-31 10:20:35,30,8166,509,9120,405,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","20",2,"300+301",2021-07-27,3,1,300,301
"3391","M5",2021-07-27,1899-12-31 10:20:36,30,8167,509,9120,406,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","20",2,"300+301",2021-07-27,3,1,300,301
"3392","M5",2021-07-27,1899-12-31 10:20:37,30,8168,509,9120,405,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","20",2,"300+301",2021-07-27,3,1,300,301
"3393","M5",2021-07-27,1899-12-31 10:20:38,30,8169,509,9120,405,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","20",2,"300+301",2021-07-27,3,1,300,301
"3394","M5",2021-07-27,1899-12-31 10:20:39,30,8170,509,9120,406,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","20",2,"300+301",2021-07-27,3,1,300,301
"3395","M5",2021-07-27,1899-12-31 10:20:40,30,8171,509,9120,406,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","20",2,"300+301",2021-07-27,3,1,300,301
"3396","M5",2021-07-27,1899-12-31 10:20:41,30,8172,509,9120,406,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","20",2,"300+301",2021-07-27,3,1,300,301
"3397","M5",2021-07-27,1899-12-31 10:20:42,30,8173,509,9120,405,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","20",2,"300+301",2021-07-27,3,1,300,301
"3398","M5",2021-07-27,1899-12-31 10:20:43,30,8174,509,9120,406,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","20",2,"300+301",2021-07-27,3,1,300,301
"3399","M5",2021-07-27,1899-12-31 10:20:44,30,8175,510,9120,405,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","20",2,"300+301",2021-07-27,3,1,300,301
"3400","M5",2021-07-27,1899-12-31 10:20:45,30,8176,510,9120,405,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","20",2,"300+301",2021-07-27,3,1,300,301
"3401","M5",2021-07-27,1899-12-31 10:20:46,30,8177,510,9120,405,0,0,0,21,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","20",2,"300+301",2021-07-27,3,1,300,301
"3402","M5",2021-07-27,1899-12-31 10:20:47,30,8178,510,9120,405,0,0,0,21,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","20",2,"300+301",2021-07-27,3,1,300,301
"3403","M5",2021-07-27,1899-12-31 10:20:48,30,8179,510,9120,406,0,0,0,21,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","20",2,"300+301",2021-07-27,3,1,300,301
"3404","M5",2021-07-27,1899-12-31 10:20:49,30,8180,510,9120,406,0,0,0,21,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","20",2,"300+301",2021-07-27,3,1,300,301
"3405","M5",2021-07-27,1899-12-31 10:20:50,30,8181,510,9120,405,0,0,0,21,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","20",2,"300+301",2021-07-27,3,1,300,301
"3406","M5",2021-07-27,1899-12-31 10:20:51,30,8182,511,9120,405,0,0,0,21,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","20",2,"300+301",2021-07-27,3,1,300,301
"3407","M5",2021-07-27,1899-12-31 10:20:52,30,8183,511,9120,405,0,0,0,21,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","20",2,"300+301",2021-07-27,3,1,300,301
"3408","M5",2021-07-27,1899-12-31 10:20:53,30,8184,511,9120,405,0,0,0,21,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","20",2,"300+301",2021-07-27,3,1,300,301
"3409","M5",2021-07-27,1899-12-31 10:20:54,30,8185,510,9120,405,0,0,0,21,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","20",2,"300+301",2021-07-27,3,1,300,301
"3410","M5",2021-07-27,1899-12-31 10:20:55,30,8186,510,9120,406,0,0,0,21,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","20",2,"300+301",2021-07-27,3,1,300,301
"3411","M5",2021-07-27,1899-12-31 10:20:56,30,8187,510,9120,406,0,0,0,21,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","20",2,"300+301",2021-07-27,3,1,300,301
"3412","M5",2021-07-27,1899-12-31 10:20:57,30,8188,510,9120,406,0,0,0,21,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","20",2,"300+301",2021-07-27,3,1,300,301
"3413","M5",2021-07-27,1899-12-31 10:20:58,30,8189,510,9120,406,0,0,0,21,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","20",2,"300+301",2021-07-27,3,1,300,301
"3414","M5",2021-07-27,1899-12-31 10:20:59,30,8190,510,9120,406,0,0,0,21,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","20",2,"300+301",2021-07-27,3,1,300,301
"3415","M5",2021-07-27,1899-12-31 10:21:00,30,8191,510,9120,405,0,0,0,21,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","21",2,"300+301",2021-07-27,3,1,300,301
"3416","M5",2021-07-27,1899-12-31 10:21:01,30,8192,511,9120,405,0,0,0,21,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","21",2,"300+301",2021-07-27,3,1,300,301
"3417","M5",2021-07-27,1899-12-31 10:21:02,30,8193,511,9120,405,0,0,0,21,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","21",2,"300+301",2021-07-27,3,1,300,301
"3418","M5",2021-07-27,1899-12-31 10:21:03,30,8194,511,9120,405,0,0,0,21,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","21",2,"300+301",2021-07-27,3,1,300,301
"3419","M5",2021-07-27,1899-12-31 10:21:04,30,8195,511,9120,405,0,0,0,21,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","21",2,"300+301",2021-07-27,3,1,300,301
"3420","M5",2021-07-27,1899-12-31 10:21:05,30,8196,511,9120,406,0,0,0,21,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","21",2,"300+301",2021-07-27,3,1,300,301
"3421","M5",2021-07-27,1899-12-31 10:21:06,30,8197,511,9120,406,0,0,0,21,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","21",2,"300+301",2021-07-27,3,1,300,301
"3422","M5",2021-07-27,1899-12-31 10:21:07,30,8198,511,9120,406,0,0,0,20,0,0,0,0,0,NA,NA,NA,NA,"27","07","10","21",2,"300+301",2021-07-27,3,1,300,301
