"","data_format","date","time","egmplotcode","RecNo","CO2 Ref","Atm_press","Flow_rate","H2O","H2O_temp","O2","Cod_err","Out_vltg","PAR","Tsoil","Tair","RH","Column18","Column19","Day","Month","Hour","Min","Ap_Code","sample_code","Data","Plot","Round","Sample_code1","Sample_code2"
"1318","M5",2021-07-30,1899-12-31 09:39:36,14,3563,473,8911,395,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","39",NA,"492+493",2021-07-30,NA,1,492,493
"1319","M5",2021-07-30,1899-12-31 09:39:37,14,3564,474,8911,395,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","39",NA,"492+493",2021-07-30,NA,1,492,493
"1320","M5",2021-07-30,1899-12-31 09:39:38,14,3565,474,8912,394,0,0,0,21,0,0,0,0,0,NA,NA,"30","07","09","39",NA,"492+493",2021-07-30,NA,1,492,493
"1321","M5",2021-07-30,1899-12-31 09:39:39,14,3566,474,8912,394,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","39",NA,"492+493",2021-07-30,NA,1,492,493
"1322","M5",2021-07-30,1899-12-31 09:39:40,14,3567,474,8912,394,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","39",NA,"492+493",2021-07-30,NA,1,492,493
"1323","M5",2021-07-30,1899-12-31 09:39:41,14,3568,474,8912,394,0,0,0,21,0,0,0,0,0,NA,NA,"30","07","09","39",NA,"492+493",2021-07-30,NA,1,492,493
"1324","M5",2021-07-30,1899-12-31 09:39:42,14,3569,475,8912,394,0,0,0,21,0,0,0,0,0,NA,NA,"30","07","09","39",NA,"492+493",2021-07-30,NA,1,492,493
"1325","M5",2021-07-30,1899-12-31 09:39:43,14,3570,475,8912,394,0,0,0,21,0,0,0,0,0,NA,NA,"30","07","09","39",NA,"492+493",2021-07-30,NA,1,492,493
"1326","M5",2021-07-30,1899-12-31 09:39:44,14,3571,475,8912,394,0,0,0,21,0,0,0,0,0,NA,NA,"30","07","09","39",NA,"492+493",2021-07-30,NA,1,492,493
"1327","M5",2021-07-30,1899-12-31 09:39:45,14,3572,475,8912,394,0,0,0,21,0,0,0,0,0,NA,NA,"30","07","09","39",NA,"492+493",2021-07-30,NA,1,492,493
"1328","M5",2021-07-30,1899-12-31 09:39:46,14,3573,475,8912,394,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","39",NA,"492+493",2021-07-30,NA,1,492,493
"1329","M5",2021-07-30,1899-12-31 09:39:47,14,3574,475,8912,394,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","39",NA,"492+493",2021-07-30,NA,1,492,493
"1330","M5",2021-07-30,1899-12-31 09:39:48,14,3575,475,8912,395,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","39",NA,"492+493",2021-07-30,NA,1,492,493
"1331","M5",2021-07-30,1899-12-31 09:39:49,14,3576,476,8912,395,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","39",NA,"492+493",2021-07-30,NA,1,492,493
"1332","M5",2021-07-30,1899-12-31 09:39:50,14,3577,476,8912,395,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","39",NA,"492+493",2021-07-30,NA,1,492,493
"1333","M5",2021-07-30,1899-12-31 09:39:51,14,3578,476,8912,394,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","39",NA,"492+493",2021-07-30,NA,1,492,493
"1334","M5",2021-07-30,1899-12-31 09:39:52,14,3579,476,8912,394,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","39",NA,"492+493",2021-07-30,NA,1,492,493
"1335","M5",2021-07-30,1899-12-31 09:39:53,14,3580,477,8912,394,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","39",NA,"492+493",2021-07-30,NA,1,492,493
"1336","M5",2021-07-30,1899-12-31 09:39:54,14,3581,477,8912,394,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","39",NA,"492+493",2021-07-30,NA,1,492,493
"1337","M5",2021-07-30,1899-12-31 09:39:55,14,3582,477,8912,393,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","39",NA,"492+493",2021-07-30,NA,1,492,493
"1338","M5",2021-07-30,1899-12-31 09:39:56,14,3583,477,8912,394,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","39",NA,"492+493",2021-07-30,NA,1,492,493
"1339","M5",2021-07-30,1899-12-31 09:39:57,14,3584,477,8912,395,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","39",NA,"492+493",2021-07-30,NA,1,492,493
"1340","M5",2021-07-30,1899-12-31 09:39:58,14,3585,477,8912,395,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","39",NA,"492+493",2021-07-30,NA,1,492,493
"1341","M5",2021-07-30,1899-12-31 09:39:59,14,3586,477,8912,394,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","39",NA,"492+493",2021-07-30,NA,1,492,493
"1342","M5",2021-07-30,1899-12-31 09:40:00,14,3587,478,8912,395,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","40",NA,"492+493",2021-07-30,NA,1,492,493
"1343","M5",2021-07-30,1899-12-31 09:40:01,14,3588,478,8912,395,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","40",NA,"492+493",2021-07-30,NA,1,492,493
"1344","M5",2021-07-30,1899-12-31 09:40:02,14,3589,478,8912,395,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","40",NA,"492+493",2021-07-30,NA,1,492,493
"1345","M5",2021-07-30,1899-12-31 09:40:03,14,3590,478,8912,394,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","40",NA,"492+493",2021-07-30,NA,1,492,493
"1346","M5",2021-07-30,1899-12-31 09:40:04,14,3591,478,8912,395,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","40",NA,"492+493",2021-07-30,NA,1,492,493
"1347","M5",2021-07-30,1899-12-31 09:40:05,14,3592,478,8912,395,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","40",NA,"492+493",2021-07-30,NA,1,492,493
"1348","M5",2021-07-30,1899-12-31 09:40:06,14,3593,479,8912,394,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","40",NA,"492+493",2021-07-30,NA,1,492,493
"1349","M5",2021-07-30,1899-12-31 09:40:07,14,3594,479,8912,394,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","40",NA,"492+493",2021-07-30,NA,1,492,493
"1350","M5",2021-07-30,1899-12-31 09:40:08,14,3595,479,8912,394,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","40",NA,"492+493",2021-07-30,NA,1,492,493
"1351","M5",2021-07-30,1899-12-31 09:40:09,14,3596,479,8912,394,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","40",NA,"492+493",2021-07-30,NA,1,492,493
"1352","M5",2021-07-30,1899-12-31 09:40:10,14,3597,479,8912,394,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","40",NA,"492+493",2021-07-30,NA,1,492,493
"1353","M5",2021-07-30,1899-12-31 09:40:11,14,3598,479,8912,394,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","40",NA,"492+493",2021-07-30,NA,1,492,493
"1354","M5",2021-07-30,1899-12-31 09:40:12,14,3599,479,8912,394,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","40",NA,"492+493",2021-07-30,NA,1,492,493
"1355","M5",2021-07-30,1899-12-31 09:40:13,14,3600,480,8912,394,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","40",NA,"492+493",2021-07-30,NA,1,492,493
"1356","M5",2021-07-30,1899-12-31 09:40:14,14,3601,480,8912,394,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","40",NA,"492+493",2021-07-30,NA,1,492,493
"1357","M5",2021-07-30,1899-12-31 09:40:15,14,3602,480,8912,394,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","40",NA,"492+493",2021-07-30,NA,1,492,493
"1358","M5",2021-07-30,1899-12-31 09:40:16,14,3603,480,8912,393,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","40",NA,"492+493",2021-07-30,NA,1,492,493
"1359","M5",2021-07-30,1899-12-31 09:40:17,14,3604,480,8912,393,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","40",NA,"492+493",2021-07-30,NA,1,492,493
"1360","M5",2021-07-30,1899-12-31 09:40:18,14,3605,480,8912,393,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","40",NA,"492+493",2021-07-30,NA,1,492,493
"1361","M5",2021-07-30,1899-12-31 09:40:19,14,3606,480,8912,393,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","40",NA,"492+493",2021-07-30,NA,1,492,493
"1362","M5",2021-07-30,1899-12-31 09:40:20,14,3607,480,8912,394,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","40",NA,"492+493",2021-07-30,NA,1,492,493
"1363","M5",2021-07-30,1899-12-31 09:40:21,14,3608,480,8912,394,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","40",NA,"492+493",2021-07-30,NA,1,492,493
"1364","M5",2021-07-30,1899-12-31 09:40:22,14,3609,480,8912,394,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","40",NA,"492+493",2021-07-30,NA,1,492,493
"1365","M5",2021-07-30,1899-12-31 09:40:23,14,3610,481,8912,394,0,0,0,20,0,0,0,0,0,NA,NA,"30","07","09","40",NA,"492+493",2021-07-30,NA,1,492,493
"1366","M5",2021-07-30,1899-12-31 09:40:24,14,3611,481,8912,394,0,0,0,20,0,0,0,0,0,NA,NA,"30","07","09","40",NA,"492+493",2021-07-30,NA,1,492,493
"1367","M5",2021-07-30,1899-12-31 09:40:25,14,3612,481,8912,394,0,0,0,20,0,0,0,0,0,NA,NA,"30","07","09","40",NA,"492+493",2021-07-30,NA,1,492,493
"1368","M5",2021-07-30,1899-12-31 09:40:26,14,3613,481,8911,394,0,0,0,20,0,0,0,0,0,NA,NA,"30","07","09","40",NA,"492+493",2021-07-30,NA,1,492,493
"1369","M5",2021-07-30,1899-12-31 09:40:27,14,3614,481,8911,394,0,0,0,20,0,0,0,0,0,NA,NA,"30","07","09","40",NA,"492+493",2021-07-30,NA,1,492,493
"1370","M5",2021-07-30,1899-12-31 09:40:28,14,3615,481,8911,394,0,0,0,20,0,0,0,0,0,NA,NA,"30","07","09","40",NA,"492+493",2021-07-30,NA,1,492,493
"1371","M5",2021-07-30,1899-12-31 09:40:29,14,3616,481,8911,394,0,0,0,20,0,0,0,0,0,NA,NA,"30","07","09","40",NA,"492+493",2021-07-30,NA,1,492,493
"1372","M5",2021-07-30,1899-12-31 09:40:30,14,3617,481,8912,394,0,0,0,20,0,0,0,0,0,NA,NA,"30","07","09","40",NA,"492+493",2021-07-30,NA,1,492,493
"1373","R5",2021-07-30,1899-12-31 09:40:22,14,3609,480,8912,394,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","40",NA,"492+493",2021-07-30,NA,1,492,493
"1374","End",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1375","M3",2021-07-30,1899-12-31 09:40:35,14,3622,483,8912,394,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","40",NA,"492+493",2021-07-30,NA,1,492,493
"1376","M3",2021-07-30,1899-12-31 09:40:40,14,3627,483,8912,395,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","40",NA,"492+493",2021-07-30,NA,1,492,493
"1377","M3",2021-07-30,1899-12-31 09:40:45,14,3632,484,8912,394,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","40",NA,"492+493",2021-07-30,NA,1,492,493
"1378","M3",2021-07-30,1899-12-31 09:40:50,14,3637,484,8912,393,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","40",NA,"492+493",2021-07-30,NA,1,492,493
"1379","M3",2021-07-30,1899-12-31 09:40:55,14,3642,485,8912,393,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","40",NA,"492+493",2021-07-30,NA,1,492,493
"1380","M3",2021-07-30,1899-12-31 09:41:00,14,3647,485,8912,394,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","41",NA,"492+493",2021-07-30,NA,1,492,493
"1381","M3",2021-07-30,1899-12-31 09:41:05,14,3652,486,8911,395,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","41",NA,"492+493",2021-07-30,NA,1,492,493
"1382","M3",2021-07-30,1899-12-31 09:41:10,14,3657,487,8911,394,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","41",NA,"492+493",2021-07-30,NA,1,492,493
"1383","Start",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1384","M5",2021-07-30,1899-12-31 09:41:16,14,3663,488,8911,394,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","41",NA,"492+493",2021-07-30,NA,1,492,493
"1385","M5",2021-07-30,1899-12-31 09:41:17,14,3664,488,8911,394,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","41",NA,"492+493",2021-07-30,NA,1,492,493
"1386","M5",2021-07-30,1899-12-31 09:41:18,14,3665,488,8911,394,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","41",NA,"492+493",2021-07-30,NA,1,492,493
"1387","M5",2021-07-30,1899-12-31 09:41:19,14,3666,489,8911,394,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","41",NA,"492+493",2021-07-30,NA,1,492,493
"1388","M5",2021-07-30,1899-12-31 09:41:20,14,3667,489,8911,394,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","41",NA,"492+493",2021-07-30,NA,1,492,493
"1389","M5",2021-07-30,1899-12-31 09:41:21,14,3668,489,8911,394,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","41",NA,"492+493",2021-07-30,NA,1,492,493
"1390","M5",2021-07-30,1899-12-31 09:41:22,14,3669,489,8911,394,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","41",NA,"492+493",2021-07-30,NA,1,492,493
"1391","M5",2021-07-30,1899-12-31 09:41:23,14,3670,489,8911,395,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","41",NA,"492+493",2021-07-30,NA,1,492,493
"1392","M5",2021-07-30,1899-12-31 09:41:24,14,3671,489,8911,395,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","41",NA,"492+493",2021-07-30,NA,1,492,493
"1393","M5",2021-07-30,1899-12-31 09:41:25,14,3672,489,8911,395,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","41",NA,"492+493",2021-07-30,NA,1,492,493
"1394","M5",2021-07-30,1899-12-31 09:41:26,14,3673,490,8911,394,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","41",NA,"492+493",2021-07-30,NA,1,492,493
"1395","M5",2021-07-30,1899-12-31 09:41:27,14,3674,490,8911,394,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","41",NA,"492+493",2021-07-30,NA,1,492,493
"1396","M5",2021-07-30,1899-12-31 09:41:28,14,3675,490,8911,394,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","41",NA,"492+493",2021-07-30,NA,1,492,493
"1397","M5",2021-07-30,1899-12-31 09:41:29,14,3676,490,8911,394,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","41",NA,"492+493",2021-07-30,NA,1,492,493
"1398","M5",2021-07-30,1899-12-31 09:41:30,14,3677,490,8911,394,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","41",NA,"492+493",2021-07-30,NA,1,492,493
"1399","M5",2021-07-30,1899-12-31 09:41:31,14,3678,490,8911,394,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","41",NA,"492+493",2021-07-30,NA,1,492,493
"1400","M5",2021-07-30,1899-12-31 09:41:32,14,3679,490,8911,394,0,0,0,21,0,0,0,0,0,NA,NA,"30","07","09","41",NA,"492+493",2021-07-30,NA,1,492,493
"1401","M5",2021-07-30,1899-12-31 09:41:33,14,3680,491,8911,395,0,0,0,21,0,0,0,0,0,NA,NA,"30","07","09","41",NA,"492+493",2021-07-30,NA,1,492,493
"1402","M5",2021-07-30,1899-12-31 09:41:34,14,3681,491,8911,395,0,0,0,21,0,0,0,0,0,NA,NA,"30","07","09","41",NA,"492+493",2021-07-30,NA,1,492,493
"1403","M5",2021-07-30,1899-12-31 09:41:35,14,3682,491,8911,394,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","41",NA,"492+493",2021-07-30,NA,1,492,493
"1404","M5",2021-07-30,1899-12-31 09:41:36,14,3683,490,8911,394,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","41",NA,"492+493",2021-07-30,NA,1,492,493
"1405","M5",2021-07-30,1899-12-31 09:41:37,14,3684,490,8911,394,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","41",NA,"492+493",2021-07-30,NA,1,492,493
"1406","M5",2021-07-30,1899-12-31 09:41:38,14,3685,490,8911,394,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","41",NA,"492+493",2021-07-30,NA,1,492,493
"1407","M5",2021-07-30,1899-12-31 09:41:39,14,3686,491,8911,395,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","41",NA,"492+493",2021-07-30,NA,1,492,493
"1408","M5",2021-07-30,1899-12-31 09:41:40,14,3687,491,8911,395,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","41",NA,"492+493",2021-07-30,NA,1,492,493
"1409","M5",2021-07-30,1899-12-31 09:41:41,14,3688,491,8911,395,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","41",NA,"492+493",2021-07-30,NA,1,492,493
"1410","M5",2021-07-30,1899-12-31 09:41:42,14,3689,491,8911,394,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","41",NA,"492+493",2021-07-30,NA,1,492,493
"1411","M5",2021-07-30,1899-12-31 09:41:43,14,3690,491,8912,394,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","41",NA,"492+493",2021-07-30,NA,1,492,493
"1412","M5",2021-07-30,1899-12-31 09:41:44,14,3691,491,8912,394,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","41",NA,"492+493",2021-07-30,NA,1,492,493
"1413","M5",2021-07-30,1899-12-31 09:41:45,14,3692,491,8912,394,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","41",NA,"492+493",2021-07-30,NA,1,492,493
"1414","M5",2021-07-30,1899-12-31 09:41:46,14,3693,491,8912,394,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","41",NA,"492+493",2021-07-30,NA,1,492,493
"1415","M5",2021-07-30,1899-12-31 09:41:47,14,3694,492,8912,394,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","41",NA,"492+493",2021-07-30,NA,1,492,493
"1416","M5",2021-07-30,1899-12-31 09:41:48,14,3695,492,8912,394,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","41",NA,"492+493",2021-07-30,NA,1,492,493
"1417","M5",2021-07-30,1899-12-31 09:41:49,14,3696,492,8912,394,0,0,0,21,0,0,0,0,0,NA,NA,"30","07","09","41",NA,"492+493",2021-07-30,NA,1,492,493
"1418","M5",2021-07-30,1899-12-31 09:41:50,14,3697,492,8912,394,0,0,0,21,0,0,0,0,0,NA,NA,"30","07","09","41",NA,"492+493",2021-07-30,NA,1,492,493
"1419","M5",2021-07-30,1899-12-31 09:41:51,14,3698,493,8912,394,0,0,0,21,0,0,0,0,0,NA,NA,"30","07","09","41",NA,"492+493",2021-07-30,NA,1,492,493
"1420","M5",2021-07-30,1899-12-31 09:41:52,14,3699,493,8912,394,0,0,0,21,0,0,0,0,0,NA,NA,"30","07","09","41",NA,"492+493",2021-07-30,NA,1,492,493
"1421","M5",2021-07-30,1899-12-31 09:41:53,14,3700,493,8912,394,0,0,0,21,0,0,0,0,0,NA,NA,"30","07","09","41",NA,"492+493",2021-07-30,NA,1,492,493
"1422","M5",2021-07-30,1899-12-31 09:41:54,14,3701,493,8912,394,0,0,0,21,0,0,0,0,0,NA,NA,"30","07","09","41",NA,"492+493",2021-07-30,NA,1,492,493
"1423","M5",2021-07-30,1899-12-31 09:41:55,14,3702,493,8912,394,0,0,0,21,0,0,0,0,0,NA,NA,"30","07","09","41",NA,"492+493",2021-07-30,NA,1,492,493
"1424","M5",2021-07-30,1899-12-31 09:41:56,14,3703,493,8912,394,0,0,0,21,0,0,0,0,0,NA,NA,"30","07","09","41",NA,"492+493",2021-07-30,NA,1,492,493
"1425","M5",2021-07-30,1899-12-31 09:41:57,14,3704,493,8912,394,0,0,0,21,0,0,0,0,0,NA,NA,"30","07","09","41",NA,"492+493",2021-07-30,NA,1,492,493
"1426","M5",2021-07-30,1899-12-31 09:41:58,14,3705,493,8912,394,0,0,0,21,0,0,0,0,0,NA,NA,"30","07","09","41",NA,"492+493",2021-07-30,NA,1,492,493
"1427","M5",2021-07-30,1899-12-31 09:41:59,14,3706,493,8912,394,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","41",NA,"492+493",2021-07-30,NA,1,492,493
"1428","M5",2021-07-30,1899-12-31 09:42:00,14,3707,493,8912,394,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","42",NA,"492+493",2021-07-30,NA,1,492,493
"1429","M5",2021-07-30,1899-12-31 09:42:01,14,3708,493,8912,394,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","42",NA,"492+493",2021-07-30,NA,1,492,493
"1430","M5",2021-07-30,1899-12-31 09:42:02,14,3709,493,8912,395,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","42",NA,"492+493",2021-07-30,NA,1,492,493
"1431","M5",2021-07-30,1899-12-31 09:42:03,14,3710,493,8912,395,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","42",NA,"492+493",2021-07-30,NA,1,492,493
"1432","M5",2021-07-30,1899-12-31 09:42:04,14,3711,493,8912,395,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","42",NA,"492+493",2021-07-30,NA,1,492,493
"1433","M5",2021-07-30,1899-12-31 09:42:05,14,3712,493,8912,395,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","42",NA,"492+493",2021-07-30,NA,1,492,493
"1434","M5",2021-07-30,1899-12-31 09:42:06,14,3713,494,8912,394,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","42",NA,"492+493",2021-07-30,NA,1,492,493
"1435","M5",2021-07-30,1899-12-31 09:42:07,14,3714,494,8912,394,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","42",NA,"492+493",2021-07-30,NA,1,492,493
"1436","M5",2021-07-30,1899-12-31 09:42:08,14,3715,494,8912,394,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","42",NA,"492+493",2021-07-30,NA,1,492,493
"1437","M5",2021-07-30,1899-12-31 09:42:09,14,3716,494,8912,394,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","42",NA,"492+493",2021-07-30,NA,1,492,493
"1438","M5",2021-07-30,1899-12-31 09:42:10,14,3717,494,8912,393,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","42",NA,"492+493",2021-07-30,NA,1,492,493
"1439","M5",2021-07-30,1899-12-31 09:42:11,14,3718,494,8912,394,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","42",NA,"492+493",2021-07-30,NA,1,492,493
"1440","M5",2021-07-30,1899-12-31 09:42:12,14,3719,495,8912,393,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","42",NA,"492+493",2021-07-30,NA,1,492,493
"1441","M5",2021-07-30,1899-12-31 09:42:13,14,3720,495,8912,393,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","42",NA,"492+493",2021-07-30,NA,1,492,493
"1442","M5",2021-07-30,1899-12-31 09:42:14,14,3721,495,8912,393,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","42",NA,"492+493",2021-07-30,NA,1,492,493
"1443","M5",2021-07-30,1899-12-31 09:42:15,14,3722,495,8912,394,0,0,0,0,0,0,0,0,0,NA,NA,"30","07","09","42",NA,"492+493",2021-07-30,NA,1,492,493
"1444","M5",2021-07-30,1899-12-31 09:42:16,14,3723,495,8912,394,0,0,0,20,0,0,0,0,0,NA,NA,"30","07","09","42",NA,"492+493",2021-07-30,NA,1,492,493
"1445","M5",2021-07-30,1899-12-31 09:42:17,14,3724,495,8912,393,0,0,0,20,0,0,0,0,0,NA,NA,"30","07","09","42",NA,"492+493",2021-07-30,NA,1,492,493
"1446","M5",2021-07-30,1899-12-31 09:42:18,14,3725,495,8912,393,0,0,0,20,0,0,0,0,0,NA,NA,"30","07","09","42",NA,"492+493",2021-07-30,NA,1,492,493
"1447","M5",2021-07-30,1899-12-31 09:42:19,14,3726,495,8912,393,0,0,0,20,0,0,0,0,0,NA,NA,"30","07","09","42",NA,"492+493",2021-07-30,NA,1,492,493
"1448","M5",2021-07-30,1899-12-31 09:42:20,14,3727,495,8912,394,0,0,0,20,0,0,0,0,0,NA,NA,"30","07","09","42",NA,"492+493",2021-07-30,NA,1,492,493
"1449","M5",2021-07-30,1899-12-31 09:42:21,14,3728,495,8912,394,0,0,0,20,0,0,0,0,0,NA,NA,"30","07","09","42",NA,"492+493",2021-07-30,NA,1,492,493
"1450","M5",2021-07-30,1899-12-31 09:42:22,14,3729,495,8912,394,0,0,0,20,0,0,0,0,0,NA,NA,"30","07","09","42",NA,"492+493",2021-07-30,NA,1,492,493
"1451","M5",2021-07-30,1899-12-31 09:42:23,14,3730,495,8912,394,0,0,0,20,0,0,0,0,0,NA,NA,"30","07","09","42",NA,"492+493",2021-07-30,NA,1,492,493
"1452","M5",2021-07-30,1899-12-31 09:42:24,14,3731,496,8912,394,0,0,0,20,0,0,0,0,0,NA,NA,"30","07","09","42",NA,"492+493",2021-07-30,NA,1,492,493
"1453","M5",2021-07-30,1899-12-31 09:42:25,14,3732,496,8912,394,0,0,0,20,0,0,0,0,0,NA,NA,"30","07","09","42",NA,"492+493",2021-07-30,NA,1,492,493
"1454","M5",2021-07-30,1899-12-31 09:42:26,14,3733,496,8912,394,0,0,0,20,0,0,0,0,0,NA,NA,"30","07","09","42",NA,"492+493",2021-07-30,NA,1,492,493
"1455","M5",2021-07-30,1899-12-31 09:42:27,14,3734,496,8912,394,0,0,0,20,0,0,0,0,0,NA,NA,"30","07","09","42",NA,"492+493",2021-07-30,NA,1,492,493
"1456","M5",2021-07-30,1899-12-31 09:42:28,14,3735,496,8912,394,0,0,0,20,0,0,0,0,0,NA,NA,"30","07","09","42",NA,"492+493",2021-07-30,NA,1,492,493
"1457","M5",2021-07-30,1899-12-31 09:42:29,14,3736,496,8912,394,0,0,0,20,0,0,0,0,0,NA,NA,"30","07","09","42",NA,"492+493",2021-07-30,NA,1,492,493
"1458","M5",2021-07-30,1899-12-31 09:42:30,14,3737,496,8912,394,0,0,0,20,0,0,0,0,0,NA,NA,"30","07","09","42",NA,"492+493",2021-07-30,NA,1,492,493
"1459","M5",2021-07-30,1899-12-31 09:42:31,14,3738,496,8912,394,0,0,0,20,0,0,0,0,0,NA,NA,"30","07","09","42",NA,"492+493",2021-07-30,NA,1,492,493
"1460","M5",2021-07-30,1899-12-31 09:42:32,14,3739,497,8911,388,0,0,0,20,0,0,0,0,0,NA,NA,"30","07","09","42",NA,"492+493",2021-07-30,NA,1,492,493
"1461","M5",2021-07-30,1899-12-31 09:42:33,14,3740,497,8911,389,0,0,0,20,0,0,0,0,0,NA,NA,"30","07","09","42",NA,"492+493",2021-07-30,NA,1,492,493
