"","data_format","date","time","egmplotcode","RecNo","CO2 Ref","Atm_press","Flow_rate","H2O","H2O_temp","O2","Cod_err","Out_vltg","PAR","Tsoil","Tair","RH","Day","Month","Hour","Min","Ap_Code","sample_code","Data","Plot","Round","Sample_code1","Sample_code2"
"1381","M3",2021-07-28,1899-12-31 09:56:10,12,3826,1116,8954,406,0,0,0,0,0,0,0,0,0,"28","07","09","56",2,"339",2021-07-28,NA,1,339,NA
"1382","M3",2021-07-28,1899-12-31 09:56:15,12,3831,1127,8955,406,0,0,0,0,0,0,0,0,0,"28","07","09","56",2,"339",2021-07-28,NA,1,339,NA
"1383","M3",2021-07-28,1899-12-31 09:56:20,12,3836,1140,8955,406,0,0,0,0,0,0,0,0,0,"28","07","09","56",2,"339",2021-07-28,NA,1,339,NA
"1384","M3",2021-07-28,1899-12-31 09:56:25,12,3841,1151,8955,407,0,0,0,0,0,0,0,0,0,"28","07","09","56",2,"339",2021-07-28,NA,1,339,NA
"1385","M3",2021-07-28,1899-12-31 09:56:30,12,3846,1163,8955,406,0,0,0,0,0,0,0,0,0,"28","07","09","56",2,"339",2021-07-28,NA,1,339,NA
"1386","M3",2021-07-28,1899-12-31 09:56:35,12,3851,1175,8955,407,0,0,0,0,0,0,0,0,0,"28","07","09","56",2,"339",2021-07-28,NA,1,339,NA
"1387","M3",2021-07-28,1899-12-31 09:56:40,12,3856,1046,8954,408,0,0,0,0,0,0,0,0,0,"28","07","09","56",2,"339",2021-07-28,NA,1,339,NA
"1388","M3",2021-07-28,1899-12-31 09:56:45,12,3861,859,8954,408,0,0,0,0,0,0,0,0,0,"28","07","09","56",2,"339",2021-07-28,NA,1,339,NA
"1389","M3",2021-07-28,1899-12-31 09:56:50,12,3866,870,8954,407,0,0,0,0,0,0,0,0,0,"28","07","09","56",2,"339",2021-07-28,NA,1,339,NA
"1390","M3",2021-07-28,1899-12-31 09:56:55,12,3871,872,8954,407,0,0,0,0,0,0,0,0,0,"28","07","09","56",2,"339",2021-07-28,NA,1,339,NA
"1391","M3",2021-07-28,1899-12-31 09:57:00,12,3876,894,8955,407,0,0,0,0,0,0,0,0,0,"28","07","09","57",2,"339",2021-07-28,NA,1,339,NA
"1392","M3",2021-07-28,1899-12-31 09:57:05,13,3881,893,8955,407,0,0,0,0,0,0,0,0,0,"28","07","09","57",2,"341",2021-07-28,NA,1,341,NA
"1393","M3",2021-07-28,1899-12-31 09:57:10,13,3886,815,8955,407,0,0,0,0,0,0,0,0,0,"28","07","09","57",2,"341",2021-07-28,NA,1,341,NA
"1394","M3",2021-07-28,1899-12-31 09:57:15,13,3891,758,8955,406,0,0,0,0,0,0,0,0,0,"28","07","09","57",2,"341",2021-07-28,NA,1,341,NA
"1395","M3",2021-07-28,1899-12-31 09:57:20,13,3896,713,8954,406,0,0,0,0,0,0,0,0,0,"28","07","09","57",2,"341",2021-07-28,NA,1,341,NA
"1396","M3",2021-07-28,1899-12-31 09:57:25,13,3901,681,8954,406,0,0,0,0,0,0,0,0,0,"28","07","09","57",2,"341",2021-07-28,NA,1,341,NA
"1397","M3",2021-07-28,1899-12-31 09:57:30,13,3906,664,8954,406,0,0,0,0,0,0,0,0,0,"28","07","09","57",2,"341",2021-07-28,NA,1,341,NA
"1398","M3",2021-07-28,1899-12-31 09:57:35,13,3911,637,8955,405,0,0,0,0,0,0,0,0,0,"28","07","09","57",2,"341",2021-07-28,NA,1,341,NA
"1399","Start",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1400","M5",2021-07-28,1899-12-31 09:57:41,13,3917,618,8955,406,0,0,0,0,0,0,0,0,0,"28","07","09","57",2,"341",2021-07-28,NA,1,341,NA
"1401","M5",2021-07-28,1899-12-31 09:57:42,13,3918,618,8955,405,0,0,0,0,0,0,0,0,0,"28","07","09","57",2,"341",2021-07-28,NA,1,341,NA
"1402","M5",2021-07-28,1899-12-31 09:57:43,13,3919,620,8955,405,0,0,0,0,0,0,0,0,0,"28","07","09","57",2,"341",2021-07-28,NA,1,341,NA
"1403","M5",2021-07-28,1899-12-31 09:57:44,13,3920,622,8955,406,0,0,0,0,0,0,0,0,0,"28","07","09","57",2,"341",2021-07-28,NA,1,341,NA
"1404","M5",2021-07-28,1899-12-31 09:57:45,13,3921,625,8954,406,0,0,0,0,0,0,0,0,0,"28","07","09","57",2,"341",2021-07-28,NA,1,341,NA
"1405","M5",2021-07-28,1899-12-31 09:57:46,13,3922,627,8954,405,0,0,0,0,0,0,0,0,0,"28","07","09","57",2,"341",2021-07-28,NA,1,341,NA
"1406","M5",2021-07-28,1899-12-31 09:57:47,13,3923,630,8954,406,0,0,0,0,0,0,0,0,0,"28","07","09","57",2,"341",2021-07-28,NA,1,341,NA
"1407","M5",2021-07-28,1899-12-31 09:57:48,13,3924,632,8954,406,0,0,0,0,0,0,0,0,0,"28","07","09","57",2,"341",2021-07-28,NA,1,341,NA
"1408","M5",2021-07-28,1899-12-31 09:57:49,13,3925,635,8954,406,0,0,0,0,0,0,0,0,0,"28","07","09","57",2,"341",2021-07-28,NA,1,341,NA
"1409","M5",2021-07-28,1899-12-31 09:57:50,13,3926,637,8954,405,0,0,0,0,0,0,0,0,0,"28","07","09","57",2,"341",2021-07-28,NA,1,341,NA
"1410","M5",2021-07-28,1899-12-31 09:57:51,13,3927,640,8954,406,0,0,0,0,0,0,0,0,0,"28","07","09","57",2,"341",2021-07-28,NA,1,341,NA
"1411","M5",2021-07-28,1899-12-31 09:57:52,13,3928,642,8954,405,0,0,0,0,0,0,0,0,0,"28","07","09","57",2,"341",2021-07-28,NA,1,341,NA
"1412","M5",2021-07-28,1899-12-31 09:57:53,13,3929,644,8954,405,0,0,0,0,0,0,0,0,0,"28","07","09","57",2,"341",2021-07-28,NA,1,341,NA
"1413","M5",2021-07-28,1899-12-31 09:57:54,13,3930,646,8954,406,0,0,0,0,0,0,0,0,0,"28","07","09","57",2,"341",2021-07-28,NA,1,341,NA
"1414","M5",2021-07-28,1899-12-31 09:57:55,13,3931,648,8954,406,0,0,0,0,0,0,0,0,0,"28","07","09","57",2,"341",2021-07-28,NA,1,341,NA
"1415","M5",2021-07-28,1899-12-31 09:57:56,13,3932,650,8954,405,0,0,0,0,0,0,0,0,0,"28","07","09","57",2,"341",2021-07-28,NA,1,341,NA
"1416","M5",2021-07-28,1899-12-31 09:57:57,13,3933,652,8954,405,0,0,0,0,0,0,0,0,0,"28","07","09","57",2,"341",2021-07-28,NA,1,341,NA
"1417","M5",2021-07-28,1899-12-31 09:57:58,13,3934,654,8955,406,0,0,0,0,0,0,0,0,0,"28","07","09","57",2,"341",2021-07-28,NA,1,341,NA
"1418","M5",2021-07-28,1899-12-31 09:57:59,13,3935,657,8955,406,0,0,0,0,0,0,0,0,0,"28","07","09","57",2,"341",2021-07-28,NA,1,341,NA
"1419","M5",2021-07-28,1899-12-31 09:58:00,13,3936,659,8955,405,0,0,0,0,0,0,0,0,0,"28","07","09","58",2,"341",2021-07-28,NA,1,341,NA
"1420","M5",2021-07-28,1899-12-31 09:58:01,13,3937,661,8955,406,0,0,0,0,0,0,0,0,0,"28","07","09","58",2,"341",2021-07-28,NA,1,341,NA
"1421","M5",2021-07-28,1899-12-31 09:58:02,13,3938,664,8955,406,0,0,0,0,0,0,0,0,0,"28","07","09","58",2,"341",2021-07-28,NA,1,341,NA
"1422","M5",2021-07-28,1899-12-31 09:58:03,13,3939,666,8955,405,0,0,0,0,0,0,0,0,0,"28","07","09","58",2,"341",2021-07-28,NA,1,341,NA
"1423","M5",2021-07-28,1899-12-31 09:58:04,13,3940,669,8955,406,0,0,0,0,0,0,0,0,0,"28","07","09","58",2,"341",2021-07-28,NA,1,341,NA
"1424","M5",2021-07-28,1899-12-31 09:58:05,13,3941,671,8955,406,0,0,0,0,0,0,0,0,0,"28","07","09","58",2,"341",2021-07-28,NA,1,341,NA
"1425","M5",2021-07-28,1899-12-31 09:58:06,13,3942,673,8955,406,0,0,0,0,0,0,0,0,0,"28","07","09","58",2,"341",2021-07-28,NA,1,341,NA
"1426","M5",2021-07-28,1899-12-31 09:58:07,13,3943,676,8955,406,0,0,0,0,0,0,0,0,0,"28","07","09","58",2,"341",2021-07-28,NA,1,341,NA
"1427","M5",2021-07-28,1899-12-31 09:58:08,13,3944,678,8955,406,0,0,0,0,0,0,0,0,0,"28","07","09","58",2,"341",2021-07-28,NA,1,341,NA
"1428","M5",2021-07-28,1899-12-31 09:58:09,13,3945,681,8955,406,0,0,0,0,0,0,0,0,0,"28","07","09","58",2,"341",2021-07-28,NA,1,341,NA
"1429","M5",2021-07-28,1899-12-31 09:58:10,13,3946,683,8955,406,0,0,0,0,0,0,0,0,0,"28","07","09","58",2,"341",2021-07-28,NA,1,341,NA
"1430","M5",2021-07-28,1899-12-31 09:58:11,13,3947,685,8955,406,0,0,0,0,0,0,0,0,0,"28","07","09","58",2,"341",2021-07-28,NA,1,341,NA
"1431","M5",2021-07-28,1899-12-31 09:58:12,13,3948,688,8955,406,0,0,0,0,0,0,0,0,0,"28","07","09","58",2,"341",2021-07-28,NA,1,341,NA
"1432","M5",2021-07-28,1899-12-31 09:58:13,13,3949,690,8955,406,0,0,0,0,0,0,0,0,0,"28","07","09","58",2,"341",2021-07-28,NA,1,341,NA
"1433","M5",2021-07-28,1899-12-31 09:58:14,13,3950,692,8955,406,0,0,0,0,0,0,0,0,0,"28","07","09","58",2,"341",2021-07-28,NA,1,341,NA
"1434","M5",2021-07-28,1899-12-31 09:58:15,13,3951,694,8955,406,0,0,0,0,0,0,0,0,0,"28","07","09","58",2,"341",2021-07-28,NA,1,341,NA
"1435","M5",2021-07-28,1899-12-31 09:58:16,13,3952,696,8955,406,0,0,0,0,0,0,0,0,0,"28","07","09","58",2,"341",2021-07-28,NA,1,341,NA
"1436","M5",2021-07-28,1899-12-31 09:58:17,13,3953,699,8955,406,0,0,0,0,0,0,0,0,0,"28","07","09","58",2,"341",2021-07-28,NA,1,341,NA
"1437","M5",2021-07-28,1899-12-31 09:58:18,13,3954,701,8955,407,0,0,0,0,0,0,0,0,0,"28","07","09","58",2,"341",2021-07-28,NA,1,341,NA
"1438","M5",2021-07-28,1899-12-31 09:58:19,13,3955,703,8955,406,0,0,0,0,0,0,0,0,0,"28","07","09","58",2,"341",2021-07-28,NA,1,341,NA
"1439","M5",2021-07-28,1899-12-31 09:58:20,13,3956,706,8955,406,0,0,0,0,0,0,0,0,0,"28","07","09","58",2,"341",2021-07-28,NA,1,341,NA
"1440","M5",2021-07-28,1899-12-31 09:58:21,13,3957,708,8955,406,0,0,0,0,0,0,0,0,0,"28","07","09","58",2,"341",2021-07-28,NA,1,341,NA
"1441","M5",2021-07-28,1899-12-31 09:58:22,13,3958,710,8955,406,0,0,0,0,0,0,0,0,0,"28","07","09","58",2,"341",2021-07-28,NA,1,341,NA
"1442","M5",2021-07-28,1899-12-31 09:58:23,13,3959,712,8955,406,0,0,0,0,0,0,0,0,0,"28","07","09","58",2,"341",2021-07-28,NA,1,341,NA
"1443","M5",2021-07-28,1899-12-31 09:58:24,13,3960,715,8955,405,0,0,0,0,0,0,0,0,0,"28","07","09","58",2,"341",2021-07-28,NA,1,341,NA
"1444","M5",2021-07-28,1899-12-31 09:58:25,13,3961,717,8955,405,0,0,0,0,0,0,0,0,0,"28","07","09","58",2,"341",2021-07-28,NA,1,341,NA
"1445","M5",2021-07-28,1899-12-31 09:58:26,13,3962,719,8955,406,0,0,0,0,0,0,0,0,0,"28","07","09","58",2,"341",2021-07-28,NA,1,341,NA
"1446","M5",2021-07-28,1899-12-31 09:58:27,13,3963,722,8955,406,0,0,0,0,0,0,0,0,0,"28","07","09","58",2,"341",2021-07-28,NA,1,341,NA
"1447","M5",2021-07-28,1899-12-31 09:58:28,13,3964,724,8955,406,0,0,0,0,0,0,0,0,0,"28","07","09","58",2,"341",2021-07-28,NA,1,341,NA
"1448","M5",2021-07-28,1899-12-31 09:58:29,13,3965,727,8955,406,0,0,0,0,0,0,0,0,0,"28","07","09","58",2,"341",2021-07-28,NA,1,341,NA
"1449","M5",2021-07-28,1899-12-31 09:58:30,13,3966,729,8955,406,0,0,0,0,0,0,0,0,0,"28","07","09","58",2,"341",2021-07-28,NA,1,341,NA
"1450","M5",2021-07-28,1899-12-31 09:58:31,13,3967,732,8955,406,0,0,0,0,0,0,0,0,0,"28","07","09","58",2,"341",2021-07-28,NA,1,341,NA
"1451","M5",2021-07-28,1899-12-31 09:58:32,13,3968,734,8955,406,0,0,0,0,0,0,0,0,0,"28","07","09","58",2,"341",2021-07-28,NA,1,341,NA
"1452","M5",2021-07-28,1899-12-31 09:58:33,13,3969,736,8955,406,0,0,0,0,0,0,0,0,0,"28","07","09","58",2,"341",2021-07-28,NA,1,341,NA
"1453","M5",2021-07-28,1899-12-31 09:58:34,13,3970,739,8955,406,0,0,0,0,0,0,0,0,0,"28","07","09","58",2,"341",2021-07-28,NA,1,341,NA
"1454","M5",2021-07-28,1899-12-31 09:58:35,13,3971,742,8955,406,0,0,0,0,0,0,0,0,0,"28","07","09","58",2,"341",2021-07-28,NA,1,341,NA
"1455","M5",2021-07-28,1899-12-31 09:58:36,13,3972,745,8955,405,0,0,0,0,0,0,0,0,0,"28","07","09","58",2,"341",2021-07-28,NA,1,341,NA
"1456","M5",2021-07-28,1899-12-31 09:58:37,13,3973,747,8955,405,0,0,0,0,0,0,0,0,0,"28","07","09","58",2,"341",2021-07-28,NA,1,341,NA
"1457","M5",2021-07-28,1899-12-31 09:58:38,13,3974,750,8955,406,0,0,0,0,0,0,0,0,0,"28","07","09","58",2,"341",2021-07-28,NA,1,341,NA
"1458","M5",2021-07-28,1899-12-31 09:58:39,13,3975,752,8955,406,0,0,0,0,0,0,0,0,0,"28","07","09","58",2,"341",2021-07-28,NA,1,341,NA
"1459","M5",2021-07-28,1899-12-31 09:58:40,13,3976,755,8955,406,0,0,0,0,0,0,0,0,0,"28","07","09","58",2,"341",2021-07-28,NA,1,341,NA
"1460","M5",2021-07-28,1899-12-31 09:58:41,13,3977,757,8955,407,0,0,0,20,0,0,0,0,0,"28","07","09","58",2,"341",2021-07-28,NA,1,341,NA
"1461","M5",2021-07-28,1899-12-31 09:58:42,13,3978,759,8955,406,0,0,0,20,0,0,0,0,0,"28","07","09","58",2,"341",2021-07-28,NA,1,341,NA
"1462","M5",2021-07-28,1899-12-31 09:58:43,13,3979,761,8955,406,0,0,0,20,0,0,0,0,0,"28","07","09","58",2,"341",2021-07-28,NA,1,341,NA
"1463","R5",2021-07-28,1899-12-31 09:58:40,13,3976,755,8955,406,0,0,0,0,0,0,0,0,0,"28","07","09","58",2,"341",2021-07-28,NA,1,341,NA
"1464","End",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1465","M3",2021-07-28,1899-12-31 09:58:46,13,3982,768,8955,406,0,0,0,0,0,0,0,0,0,"28","07","09","58",2,"341",2021-07-28,NA,1,341,NA
"1466","M3",2021-07-28,1899-12-31 09:58:51,13,3987,780,8955,406,0,0,0,0,0,0,0,0,0,"28","07","09","58",2,"341",2021-07-28,NA,1,341,NA
"1467","M3",2021-07-28,1899-12-31 09:58:56,13,3992,791,8955,406,0,0,0,0,0,0,0,0,0,"28","07","09","58",2,"341",2021-07-28,NA,1,341,NA
"1468","M3",2021-07-28,1899-12-31 09:59:01,13,3997,803,8955,405,0,0,0,0,0,0,0,0,0,"28","07","09","59",2,"341",2021-07-28,NA,1,341,NA
"1469","M3",2021-07-28,1899-12-31 09:59:06,13,4002,814,8955,406,0,0,0,0,0,0,0,0,0,"28","07","09","59",2,"341",2021-07-28,NA,1,341,NA
"1470","M3",2021-07-28,1899-12-31 09:59:11,13,4007,827,8955,406,0,0,0,0,0,0,0,0,0,"28","07","09","59",2,"341",2021-07-28,NA,1,341,NA
"1471","M3",2021-07-28,1899-12-31 09:59:16,13,4012,840,8954,406,0,0,0,0,0,0,0,0,0,"28","07","09","59",2,"341",2021-07-28,NA,1,341,NA
"1472","M3",2021-07-28,1899-12-31 09:59:21,13,4017,850,8954,406,0,0,0,0,0,0,0,0,0,"28","07","09","59",2,"341",2021-07-28,NA,1,341,NA
"1473","M3",2021-07-28,1899-12-31 09:59:26,13,4022,862,8955,407,0,0,0,0,0,0,0,0,0,"28","07","09","59",2,"341",2021-07-28,NA,1,341,NA
"1474","M3",2021-07-28,1899-12-31 09:59:31,13,4027,866,8955,406,0,0,0,0,0,0,0,0,0,"28","07","09","59",2,"341",2021-07-28,NA,1,341,NA
"1475","M3",2021-07-28,1899-12-31 09:59:36,13,4032,699,8955,406,0,0,0,0,0,0,0,0,0,"28","07","09","59",2,"341",2021-07-28,NA,1,341,NA
"1476","M3",2021-07-28,1899-12-31 09:59:41,13,4037,662,8955,407,0,0,0,0,0,0,0,0,0,"28","07","09","59",2,"341",2021-07-28,NA,1,341,NA
"1477","M3",2021-07-28,1899-12-31 09:59:46,13,4042,648,8955,406,0,0,0,0,0,0,0,0,0,"28","07","09","59",2,"341",2021-07-28,NA,1,341,NA
"1478","M3",2021-07-28,1899-12-31 09:59:51,13,4047,637,8955,405,0,0,0,0,0,0,0,0,0,"28","07","09","59",2,"341",2021-07-28,NA,1,341,NA
"1479","M3",2021-07-28,1899-12-31 09:59:56,13,4052,616,8955,406,0,0,0,0,0,0,0,0,0,"28","07","09","59",2,"341",2021-07-28,NA,1,341,NA
"1480","M3",2021-07-28,1899-12-31 10:00:01,13,4057,611,8955,406,0,0,0,0,0,0,0,0,0,"28","07","10","00",2,"341",2021-07-28,NA,1,341,NA
"1481","M3",2021-07-28,1899-12-31 10:00:06,14,4062,615,8955,406,0,0,0,0,0,0,0,0,0,"28","07","10","00",2,"330",2021-07-28,NA,1,330,NA
"1482","M3",2021-07-28,1899-12-31 10:00:12,14,4067,619,8955,405,0,0,0,0,0,0,0,0,0,"28","07","10","00",2,"330",2021-07-28,NA,1,330,NA
"1483","M3",2021-07-28,1899-12-31 10:00:17,14,4072,623,8955,406,0,0,0,0,0,0,0,0,0,"28","07","10","00",2,"330",2021-07-28,NA,1,330,NA
"1484","M3",2021-07-28,1899-12-31 10:00:22,14,4077,627,8955,407,0,0,0,0,0,0,0,0,0,"28","07","10","00",2,"330",2021-07-28,NA,1,330,NA
"1485","M3",2021-07-28,1899-12-31 10:00:27,14,4082,630,8955,406,0,0,0,0,0,0,0,0,0,"28","07","10","00",2,"330",2021-07-28,NA,1,330,NA
"1486","M3",2021-07-28,1899-12-31 10:00:32,14,4087,634,8954,406,0,0,0,0,0,0,0,0,0,"28","07","10","00",2,"330",2021-07-28,NA,1,330,NA
"1487","M3",2021-07-28,1899-12-31 10:00:37,14,4092,638,8954,406,0,0,0,0,0,0,0,0,0,"28","07","10","00",2,"330",2021-07-28,NA,1,330,NA
"1488","Start",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1489","M5",2021-07-28,1899-12-31 10:00:43,14,4098,642,8954,406,0,0,0,0,0,0,0,0,0,"28","07","10","00",2,"330",2021-07-28,NA,1,330,NA
"1490","M5",2021-07-28,1899-12-31 10:00:44,14,4099,643,8954,406,0,0,0,0,0,0,0,0,0,"28","07","10","00",2,"330",2021-07-28,NA,1,330,NA
"1491","M5",2021-07-28,1899-12-31 10:00:45,14,4100,644,8954,405,0,0,0,0,0,0,0,0,0,"28","07","10","00",2,"330",2021-07-28,NA,1,330,NA
"1492","M5",2021-07-28,1899-12-31 10:00:46,14,4101,645,8954,406,0,0,0,0,0,0,0,0,0,"28","07","10","00",2,"330",2021-07-28,NA,1,330,NA
"1493","M5",2021-07-28,1899-12-31 10:00:47,14,4102,646,8954,406,0,0,0,0,0,0,0,0,0,"28","07","10","00",2,"330",2021-07-28,NA,1,330,NA
"1494","M5",2021-07-28,1899-12-31 10:00:48,14,4103,647,8954,405,0,0,0,0,0,0,0,0,0,"28","07","10","00",2,"330",2021-07-28,NA,1,330,NA
"1495","M5",2021-07-28,1899-12-31 10:00:49,14,4104,648,8954,406,0,0,0,0,0,0,0,0,0,"28","07","10","00",2,"330",2021-07-28,NA,1,330,NA
"1496","M5",2021-07-28,1899-12-31 10:00:50,14,4105,648,8954,405,0,0,0,0,0,0,0,0,0,"28","07","10","00",2,"330",2021-07-28,NA,1,330,NA
"1497","M5",2021-07-28,1899-12-31 10:00:51,14,4106,648,8954,405,0,0,0,0,0,0,0,0,0,"28","07","10","00",2,"330",2021-07-28,NA,1,330,NA
"1498","M5",2021-07-28,1899-12-31 10:00:52,14,4107,649,8954,405,0,0,0,0,0,0,0,0,0,"28","07","10","00",2,"330",2021-07-28,NA,1,330,NA
"1499","M5",2021-07-28,1899-12-31 10:00:53,14,4108,650,8954,406,0,0,0,0,0,0,0,0,0,"28","07","10","00",2,"330",2021-07-28,NA,1,330,NA
"1500","M5",2021-07-28,1899-12-31 10:00:54,14,4109,651,8954,406,0,0,0,0,0,0,0,0,0,"28","07","10","00",2,"330",2021-07-28,NA,1,330,NA
"1501","M5",2021-07-28,1899-12-31 10:00:55,14,4110,651,8954,406,0,0,0,0,0,0,0,0,0,"28","07","10","00",2,"330",2021-07-28,NA,1,330,NA
"1502","M5",2021-07-28,1899-12-31 10:00:56,14,4111,652,8954,406,0,0,0,0,0,0,0,0,0,"28","07","10","00",2,"330",2021-07-28,NA,1,330,NA
"1503","M5",2021-07-28,1899-12-31 10:00:57,14,4112,653,8954,406,0,0,0,0,0,0,0,0,0,"28","07","10","00",2,"330",2021-07-28,NA,1,330,NA
"1504","M5",2021-07-28,1899-12-31 10:00:58,14,4113,653,8955,406,0,0,0,0,0,0,0,0,0,"28","07","10","00",2,"330",2021-07-28,NA,1,330,NA
"1505","M5",2021-07-28,1899-12-31 10:00:59,14,4114,653,8955,406,0,0,0,0,0,0,0,0,0,"28","07","10","00",2,"330",2021-07-28,NA,1,330,NA
"1506","M5",2021-07-28,1899-12-31 10:01:00,14,4115,654,8955,406,0,0,0,0,0,0,0,0,0,"28","07","10","01",2,"330",2021-07-28,NA,1,330,NA
"1507","M5",2021-07-28,1899-12-31 10:01:01,14,4116,655,8955,406,0,0,0,0,0,0,0,0,0,"28","07","10","01",2,"330",2021-07-28,NA,1,330,NA
"1508","M5",2021-07-28,1899-12-31 10:01:02,14,4117,655,8955,406,0,0,0,0,0,0,0,0,0,"28","07","10","01",2,"330",2021-07-28,NA,1,330,NA
"1509","M5",2021-07-28,1899-12-31 10:01:03,14,4118,656,8954,406,0,0,0,0,0,0,0,0,0,"28","07","10","01",2,"330",2021-07-28,NA,1,330,NA
"1510","M5",2021-07-28,1899-12-31 10:01:04,14,4119,656,8954,406,0,0,0,0,0,0,0,0,0,"28","07","10","01",2,"330",2021-07-28,NA,1,330,NA
"1511","M5",2021-07-28,1899-12-31 10:01:05,14,4120,657,8954,406,0,0,0,0,0,0,0,0,0,"28","07","10","01",2,"330",2021-07-28,NA,1,330,NA
"1512","M5",2021-07-28,1899-12-31 10:01:06,14,4121,657,8954,407,0,0,0,0,0,0,0,0,0,"28","07","10","01",2,"330",2021-07-28,NA,1,330,NA
"1513","M5",2021-07-28,1899-12-31 10:01:07,14,4122,658,8954,407,0,0,0,0,0,0,0,0,0,"28","07","10","01",2,"330",2021-07-28,NA,1,330,NA
"1514","M5",2021-07-28,1899-12-31 10:01:08,14,4123,659,8954,407,0,0,0,0,0,0,0,0,0,"28","07","10","01",2,"330",2021-07-28,NA,1,330,NA
"1515","M5",2021-07-28,1899-12-31 10:01:09,14,4124,660,8954,407,0,0,0,0,0,0,0,0,0,"28","07","10","01",2,"330",2021-07-28,NA,1,330,NA
"1516","M5",2021-07-28,1899-12-31 10:01:10,14,4125,661,8954,407,0,0,0,0,0,0,0,0,0,"28","07","10","01",2,"330",2021-07-28,NA,1,330,NA
"1517","M5",2021-07-28,1899-12-31 10:01:11,14,4126,662,8954,407,0,0,0,0,0,0,0,0,0,"28","07","10","01",2,"330",2021-07-28,NA,1,330,NA
"1518","M5",2021-07-28,1899-12-31 10:01:12,14,4127,663,8954,406,0,0,0,0,0,0,0,0,0,"28","07","10","01",2,"330",2021-07-28,NA,1,330,NA
"1519","M5",2021-07-28,1899-12-31 10:01:13,14,4128,663,8954,407,0,0,0,0,0,0,0,0,0,"28","07","10","01",2,"330",2021-07-28,NA,1,330,NA
"1520","M5",2021-07-28,1899-12-31 10:01:14,14,4129,663,8954,407,0,0,0,0,0,0,0,0,0,"28","07","10","01",2,"330",2021-07-28,NA,1,330,NA
"1521","M5",2021-07-28,1899-12-31 10:01:15,14,4130,664,8954,406,0,0,0,0,0,0,0,0,0,"28","07","10","01",2,"330",2021-07-28,NA,1,330,NA
"1522","M5",2021-07-28,1899-12-31 10:01:16,14,4131,665,8954,406,0,0,0,0,0,0,0,0,0,"28","07","10","01",2,"330",2021-07-28,NA,1,330,NA
"1523","M5",2021-07-28,1899-12-31 10:01:17,14,4132,665,8954,406,0,0,0,0,0,0,0,0,0,"28","07","10","01",2,"330",2021-07-28,NA,1,330,NA
"1524","M5",2021-07-28,1899-12-31 10:01:18,14,4133,666,8954,405,0,0,0,0,0,0,0,0,0,"28","07","10","01",2,"330",2021-07-28,NA,1,330,NA
"1525","M5",2021-07-28,1899-12-31 10:01:19,14,4134,666,8954,406,0,0,0,0,0,0,0,0,0,"28","07","10","01",2,"330",2021-07-28,NA,1,330,NA
"1526","M5",2021-07-28,1899-12-31 10:01:20,14,4135,666,8954,406,0,0,0,0,0,0,0,0,0,"28","07","10","01",2,"330",2021-07-28,NA,1,330,NA
"1527","M5",2021-07-28,1899-12-31 10:01:21,14,4136,666,8954,405,0,0,0,0,0,0,0,0,0,"28","07","10","01",2,"330",2021-07-28,NA,1,330,NA
"1528","M5",2021-07-28,1899-12-31 10:01:22,14,4137,666,8954,405,0,0,0,0,0,0,0,0,0,"28","07","10","01",2,"330",2021-07-28,NA,1,330,NA
"1529","M5",2021-07-28,1899-12-31 10:01:23,14,4138,666,8954,406,0,0,0,0,0,0,0,0,0,"28","07","10","01",2,"330",2021-07-28,NA,1,330,NA
"1530","M5",2021-07-28,1899-12-31 10:01:24,14,4139,666,8954,406,0,0,0,0,0,0,0,0,0,"28","07","10","01",2,"330",2021-07-28,NA,1,330,NA
"1531","M5",2021-07-28,1899-12-31 10:01:25,14,4140,666,8954,405,0,0,0,0,0,0,0,0,0,"28","07","10","01",2,"330",2021-07-28,NA,1,330,NA
"1532","M5",2021-07-28,1899-12-31 10:01:26,14,4141,667,8954,405,0,0,0,0,0,0,0,0,0,"28","07","10","01",2,"330",2021-07-28,NA,1,330,NA
"1533","M5",2021-07-28,1899-12-31 10:01:27,14,4142,668,8954,406,0,0,0,0,0,0,0,0,0,"28","07","10","01",2,"330",2021-07-28,NA,1,330,NA
"1534","M5",2021-07-28,1899-12-31 10:01:28,14,4143,669,8954,406,0,0,0,0,0,0,0,0,0,"28","07","10","01",2,"330",2021-07-28,NA,1,330,NA
"1535","M5",2021-07-28,1899-12-31 10:01:29,14,4144,670,8954,405,0,0,0,0,0,0,0,0,0,"28","07","10","01",2,"330",2021-07-28,NA,1,330,NA
"1536","M5",2021-07-28,1899-12-31 10:01:30,14,4145,670,8954,405,0,0,0,0,0,0,0,0,0,"28","07","10","01",2,"330",2021-07-28,NA,1,330,NA
"1537","M5",2021-07-28,1899-12-31 10:01:31,14,4146,671,8954,405,0,0,0,0,0,0,0,0,0,"28","07","10","01",2,"330",2021-07-28,NA,1,330,NA
