"","data_format","date","time","egmplotcode","RecNo","CO2 Ref","Atm_press","Flow_rate","H2O","H2O_temp","O2","Cod_err","Out_vltg","PAR","Tsoil","Tair","RH","Column18","Column19","Day","Month","Hour","Min","Ap_Code","sample_code","Data","Plot","Round","Sample_code1","Sample_code2"
"1610","M5",2021-07-29,1899-12-31 10:11:15,17,4134,496,8971,392,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","11",NA,"69+70",2021-07-29,NA,1,"69",70
"1611","M5",2021-07-29,1899-12-31 10:11:16,17,4135,496,8971,392,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","11",NA,"69+70",2021-07-29,NA,1,"69",70
"1612","M5",2021-07-29,1899-12-31 10:11:17,17,4136,496,8971,392,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","11",NA,"69+70",2021-07-29,NA,1,"69",70
"1613","M5",2021-07-29,1899-12-31 10:11:18,17,4137,496,8971,392,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","11",NA,"69+70",2021-07-29,NA,1,"69",70
"1614","M5",2021-07-29,1899-12-31 10:11:19,17,4138,496,8971,392,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","11",NA,"69+70",2021-07-29,NA,1,"69",70
"1615","M5",2021-07-29,1899-12-31 10:11:20,17,4139,496,8971,392,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","11",NA,"69+70",2021-07-29,NA,1,"69",70
"1616","M5",2021-07-29,1899-12-31 10:11:21,17,4140,496,8971,392,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","11",NA,"69+70",2021-07-29,NA,1,"69",70
"1617","M5",2021-07-29,1899-12-31 10:11:22,17,4141,496,8971,392,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","11",NA,"69+70",2021-07-29,NA,1,"69",70
"1618","M5",2021-07-29,1899-12-31 10:11:23,17,4142,495,8971,391,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","11",NA,"69+70",2021-07-29,NA,1,"69",70
"1619","M5",2021-07-29,1899-12-31 10:11:24,17,4143,495,8971,392,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","11",NA,"69+70",2021-07-29,NA,1,"69",70
"1620","M5",2021-07-29,1899-12-31 10:11:25,17,4144,495,8971,392,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","11",NA,"69+70",2021-07-29,NA,1,"69",70
"1621","M5",2021-07-29,1899-12-31 10:11:26,17,4145,495,8971,391,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","11",NA,"69+70",2021-07-29,NA,1,"69",70
"1622","M5",2021-07-29,1899-12-31 10:11:27,17,4146,495,8971,391,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","11",NA,"69+70",2021-07-29,NA,1,"69",70
"1623","M5",2021-07-29,1899-12-31 10:11:28,17,4147,495,8971,392,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","11",NA,"69+70",2021-07-29,NA,1,"69",70
"1624","M5",2021-07-29,1899-12-31 10:11:29,17,4148,495,8971,391,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","11",NA,"69+70",2021-07-29,NA,1,"69",70
"1625","M5",2021-07-29,1899-12-31 10:11:30,17,4149,495,8971,391,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","11",NA,"69+70",2021-07-29,NA,1,"69",70
"1626","M5",2021-07-29,1899-12-31 10:11:31,17,4150,495,8971,392,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","11",NA,"69+70",2021-07-29,NA,1,"69",70
"1627","M5",2021-07-29,1899-12-31 10:11:32,17,4151,495,8971,392,0,0,0,20,0,0,0,0,0,NA,NA,"29","07","10","11",NA,"69+70",2021-07-29,NA,1,"69",70
"1628","M5",2021-07-29,1899-12-31 10:11:33,17,4152,495,8971,391,0,0,0,20,0,0,0,0,0,NA,NA,"29","07","10","11",NA,"69+70",2021-07-29,NA,1,"69",70
"1629","M5",2021-07-29,1899-12-31 10:11:34,17,4153,495,8971,392,0,0,0,20,0,0,0,0,0,NA,NA,"29","07","10","11",NA,"69+70",2021-07-29,NA,1,"69",70
"1630","M5",2021-07-29,1899-12-31 10:11:35,17,4154,495,8971,392,0,0,0,20,0,0,0,0,0,NA,NA,"29","07","10","11",NA,"69+70",2021-07-29,NA,1,"69",70
"1631","R5",2021-07-29,1899-12-31 10:11:31,17,4150,495,8971,392,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","11",NA,"69+70",2021-07-29,NA,1,"69",70
"1632","End",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1633","M3",2021-07-29,1899-12-31 10:11:40,17,4159,495,8971,391,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","11",NA,"69+70",2021-07-29,NA,1,"69",70
"1634","M3",2021-07-29,1899-12-31 10:11:45,18,4164,495,8971,392,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","11",NA,"49+50",2021-07-29,NA,1,"49",50
"1635","M3",2021-07-29,1899-12-31 10:11:50,18,4169,495,8970,391,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","11",NA,"49+50",2021-07-29,NA,1,"49",50
"1636","M3",2021-07-29,1899-12-31 10:11:55,18,4174,495,8970,391,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","11",NA,"49+50",2021-07-29,NA,1,"49",50
"1637","M3",2021-07-29,1899-12-31 10:12:00,18,4179,493,8970,392,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","12",NA,"49+50",2021-07-29,NA,1,"49",50
"1638","M3",2021-07-29,1899-12-31 10:12:05,18,4184,491,8970,391,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","12",NA,"49+50",2021-07-29,NA,1,"49",50
"1639","M3",2021-07-29,1899-12-31 10:12:10,18,4189,489,8970,392,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","12",NA,"49+50",2021-07-29,NA,1,"49",50
"1640","M3",2021-07-29,1899-12-31 10:12:15,18,4194,490,8971,392,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","12",NA,"49+50",2021-07-29,NA,1,"49",50
"1641","Start",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1642","M5",2021-07-29,1899-12-31 10:12:21,18,4200,493,8971,392,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","12",NA,"49+50",2021-07-29,NA,1,"49",50
"1643","M5",2021-07-29,1899-12-31 10:12:22,18,4201,494,8971,392,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","12",NA,"49+50",2021-07-29,NA,1,"49",50
"1644","M5",2021-07-29,1899-12-31 10:12:23,18,4202,494,8971,392,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","12",NA,"49+50",2021-07-29,NA,1,"49",50
"1645","M5",2021-07-29,1899-12-31 10:12:24,18,4203,495,8971,392,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","12",NA,"49+50",2021-07-29,NA,1,"49",50
"1646","M5",2021-07-29,1899-12-31 10:12:25,18,4204,495,8971,391,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","12",NA,"49+50",2021-07-29,NA,1,"49",50
"1647","M5",2021-07-29,1899-12-31 10:12:26,18,4205,495,8971,392,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","12",NA,"49+50",2021-07-29,NA,1,"49",50
"1648","M5",2021-07-29,1899-12-31 10:12:27,18,4206,496,8970,391,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","12",NA,"49+50",2021-07-29,NA,1,"49",50
"1649","M5",2021-07-29,1899-12-31 10:12:28,18,4207,496,8970,391,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","12",NA,"49+50",2021-07-29,NA,1,"49",50
"1650","M5",2021-07-29,1899-12-31 10:12:29,18,4208,496,8970,392,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","12",NA,"49+50",2021-07-29,NA,1,"49",50
"1651","M5",2021-07-29,1899-12-31 10:12:30,18,4209,497,8970,392,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","12",NA,"49+50",2021-07-29,NA,1,"49",50
"1652","M5",2021-07-29,1899-12-31 10:12:31,18,4210,497,8970,392,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","12",NA,"49+50",2021-07-29,NA,1,"49",50
"1653","M5",2021-07-29,1899-12-31 10:12:32,18,4211,497,8970,392,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","12",NA,"49+50",2021-07-29,NA,1,"49",50
"1654","M5",2021-07-29,1899-12-31 10:12:33,18,4212,497,8970,392,0,0,0,21,0,0,0,0,0,NA,NA,"29","07","10","12",NA,"49+50",2021-07-29,NA,1,"49",50
"1655","M5",2021-07-29,1899-12-31 10:12:34,18,4213,498,8970,392,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","12",NA,"49+50",2021-07-29,NA,1,"49",50
"1656","M5",2021-07-29,1899-12-31 10:12:35,18,4214,498,8970,393,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","12",NA,"49+50",2021-07-29,NA,1,"49",50
"1657","M5",2021-07-29,1899-12-31 10:12:36,18,4215,498,8970,393,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","12",NA,"49+50",2021-07-29,NA,1,"49",50
"1658","M5",2021-07-29,1899-12-31 10:12:37,18,4216,498,8970,393,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","12",NA,"49+50",2021-07-29,NA,1,"49",50
"1659","M5",2021-07-29,1899-12-31 10:12:38,18,4217,498,8970,393,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","12",NA,"49+50",2021-07-29,NA,1,"49",50
"1660","M5",2021-07-29,1899-12-31 10:12:39,18,4218,499,8970,393,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","12",NA,"49+50",2021-07-29,NA,1,"49",50
"1661","M5",2021-07-29,1899-12-31 10:12:40,18,4219,499,8970,392,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","12",NA,"49+50",2021-07-29,NA,1,"49",50
"1662","M5",2021-07-29,1899-12-31 10:12:41,18,4220,499,8970,392,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","12",NA,"49+50",2021-07-29,NA,1,"49",50
"1663","M5",2021-07-29,1899-12-31 10:12:42,18,4221,499,8970,392,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","12",NA,"49+50",2021-07-29,NA,1,"49",50
"1664","M5",2021-07-29,1899-12-31 10:12:43,18,4222,500,8970,392,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","12",NA,"49+50",2021-07-29,NA,1,"49",50
"1665","M5",2021-07-29,1899-12-31 10:12:44,18,4223,500,8970,392,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","12",NA,"49+50",2021-07-29,NA,1,"49",50
"1666","M5",2021-07-29,1899-12-31 10:12:45,18,4224,500,8970,393,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","12",NA,"49+50",2021-07-29,NA,1,"49",50
"1667","M5",2021-07-29,1899-12-31 10:12:46,18,4225,500,8970,393,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","12",NA,"49+50",2021-07-29,NA,1,"49",50
"1668","M5",2021-07-29,1899-12-31 10:12:47,18,4226,501,8970,393,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","12",NA,"49+50",2021-07-29,NA,1,"49",50
"1669","M5",2021-07-29,1899-12-31 10:12:48,18,4227,501,8970,393,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","12",NA,"49+50",2021-07-29,NA,1,"49",50
"1670","M5",2021-07-29,1899-12-31 10:12:49,18,4228,501,8971,393,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","12",NA,"49+50",2021-07-29,NA,1,"49",50
"1671","M5",2021-07-29,1899-12-31 10:12:50,18,4229,502,8971,392,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","12",NA,"49+50",2021-07-29,NA,1,"49",50
"1672","M5",2021-07-29,1899-12-31 10:12:51,18,4230,502,8971,392,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","12",NA,"49+50",2021-07-29,NA,1,"49",50
"1673","M5",2021-07-29,1899-12-31 10:12:52,18,4231,502,8971,392,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","12",NA,"49+50",2021-07-29,NA,1,"49",50
"1674","M5",2021-07-29,1899-12-31 10:12:53,18,4232,502,8970,392,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","12",NA,"49+50",2021-07-29,NA,1,"49",50
"1675","M5",2021-07-29,1899-12-31 10:12:54,18,4233,503,8970,392,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","12",NA,"49+50",2021-07-29,NA,1,"49",50
"1676","M5",2021-07-29,1899-12-31 10:12:55,18,4234,503,8970,392,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","12",NA,"49+50",2021-07-29,NA,1,"49",50
"1677","M5",2021-07-29,1899-12-31 10:12:56,18,4235,503,8970,392,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","12",NA,"49+50",2021-07-29,NA,1,"49",50
"1678","M5",2021-07-29,1899-12-31 10:12:57,18,4236,503,8970,392,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","12",NA,"49+50",2021-07-29,NA,1,"49",50
"1679","M5",2021-07-29,1899-12-31 10:12:58,18,4237,503,8970,392,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","12",NA,"49+50",2021-07-29,NA,1,"49",50
"1680","M5",2021-07-29,1899-12-31 10:12:59,18,4238,504,8970,392,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","12",NA,"49+50",2021-07-29,NA,1,"49",50
"1681","M5",2021-07-29,1899-12-31 10:13:00,18,4239,504,8970,392,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","13",NA,"49+50",2021-07-29,NA,1,"49",50
"1682","M5",2021-07-29,1899-12-31 10:13:01,18,4240,504,8970,392,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","13",NA,"49+50",2021-07-29,NA,1,"49",50
"1683","M5",2021-07-29,1899-12-31 10:13:02,18,4241,504,8970,392,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","13",NA,"49+50",2021-07-29,NA,1,"49",50
"1684","M5",2021-07-29,1899-12-31 10:13:03,18,4242,505,8970,392,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","13",NA,"49+50",2021-07-29,NA,1,"49",50
"1685","M5",2021-07-29,1899-12-31 10:13:04,18,4243,505,8970,392,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","13",NA,"49+50",2021-07-29,NA,1,"49",50
"1686","M5",2021-07-29,1899-12-31 10:13:05,18,4244,505,8970,392,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","13",NA,"49+50",2021-07-29,NA,1,"49",50
"1687","M5",2021-07-29,1899-12-31 10:13:06,18,4245,505,8970,392,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","13",NA,"49+50",2021-07-29,NA,1,"49",50
"1688","M5",2021-07-29,1899-12-31 10:13:07,18,4246,506,8970,392,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","13",NA,"49+50",2021-07-29,NA,1,"49",50
"1689","M5",2021-07-29,1899-12-31 10:13:08,18,4247,506,8970,392,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","13",NA,"49+50",2021-07-29,NA,1,"49",50
"1690","M5",2021-07-29,1899-12-31 10:13:09,18,4248,506,8970,392,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","13",NA,"49+50",2021-07-29,NA,1,"49",50
"1691","M5",2021-07-29,1899-12-31 10:13:10,18,4249,506,8970,392,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","13",NA,"49+50",2021-07-29,NA,1,"49",50
"1692","M5",2021-07-29,1899-12-31 10:13:11,18,4250,507,8970,392,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","13",NA,"49+50",2021-07-29,NA,1,"49",50
"1693","M5",2021-07-29,1899-12-31 10:13:12,18,4251,507,8970,392,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","13",NA,"49+50",2021-07-29,NA,1,"49",50
"1694","M5",2021-07-29,1899-12-31 10:13:13,18,4252,507,8970,392,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","13",NA,"49+50",2021-07-29,NA,1,"49",50
"1695","M5",2021-07-29,1899-12-31 10:13:14,18,4253,507,8970,392,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","13",NA,"49+50",2021-07-29,NA,1,"49",50
"1696","M5",2021-07-29,1899-12-31 10:13:15,18,4254,507,8970,392,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","13",NA,"49+50",2021-07-29,NA,1,"49",50
"1697","M5",2021-07-29,1899-12-31 10:13:16,18,4255,507,8970,392,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","13",NA,"49+50",2021-07-29,NA,1,"49",50
"1698","M5",2021-07-29,1899-12-31 10:13:17,18,4256,507,8970,391,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","13",NA,"49+50",2021-07-29,NA,1,"49",50
"1699","M5",2021-07-29,1899-12-31 10:13:18,18,4257,508,8970,392,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","13",NA,"49+50",2021-07-29,NA,1,"49",50
"1700","M5",2021-07-29,1899-12-31 10:13:19,18,4258,508,8970,392,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","13",NA,"49+50",2021-07-29,NA,1,"49",50
"1701","M5",2021-07-29,1899-12-31 10:13:20,18,4259,508,8970,392,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","13",NA,"49+50",2021-07-29,NA,1,"49",50
"1702","M5",2021-07-29,1899-12-31 10:13:21,18,4260,509,8970,391,0,0,0,20,0,0,0,0,0,NA,NA,"29","07","10","13",NA,"49+50",2021-07-29,NA,1,"49",50
"1703","M5",2021-07-29,1899-12-31 10:13:22,18,4261,509,8970,391,0,0,0,20,0,0,0,0,0,NA,NA,"29","07","10","13",NA,"49+50",2021-07-29,NA,1,"49",50
"1704","M5",2021-07-29,1899-12-31 10:13:23,18,4262,510,8970,392,0,0,0,20,0,0,0,0,0,NA,NA,"29","07","10","13",NA,"49+50",2021-07-29,NA,1,"49",50
"1705","M5",2021-07-29,1899-12-31 10:13:24,18,4263,510,8970,392,0,0,0,20,0,0,0,0,0,NA,NA,"29","07","10","13",NA,"49+50",2021-07-29,NA,1,"49",50
"1706","M5",2021-07-29,1899-12-31 10:13:25,18,4264,510,8970,392,0,0,0,20,0,0,0,0,0,NA,NA,"29","07","10","13",NA,"49+50",2021-07-29,NA,1,"49",50
"1707","M5",2021-07-29,1899-12-31 10:13:26,18,4265,511,8970,391,0,0,0,20,0,0,0,0,0,NA,NA,"29","07","10","13",NA,"49+50",2021-07-29,NA,1,"49",50
"1708","M5",2021-07-29,1899-12-31 10:13:27,18,4266,511,8970,392,0,0,0,20,0,0,0,0,0,NA,NA,"29","07","10","13",NA,"49+50",2021-07-29,NA,1,"49",50
"1709","M5",2021-07-29,1899-12-31 10:13:28,18,4267,511,8970,392,0,0,0,20,0,0,0,0,0,NA,NA,"29","07","10","13",NA,"49+50",2021-07-29,NA,1,"49",50
"1710","R5",2021-07-29,1899-12-31 10:13:20,18,4259,508,8970,392,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","13",NA,"49+50",2021-07-29,NA,1,"49",50
"1711","End",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1712","M3",2021-07-29,1899-12-31 10:13:31,18,4270,513,8971,393,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","13",NA,"49+50",2021-07-29,NA,1,"49",50
"1713","M3",2021-07-29,1899-12-31 10:13:36,19,4275,515,8970,392,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","13",NA,"57+58",2021-07-29,NA,1,"57",58
"1714","M3",2021-07-29,1899-12-31 10:13:41,19,4280,517,8970,393,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","13",NA,"57+58",2021-07-29,NA,1,"57",58
"1715","M3",2021-07-29,1899-12-31 10:13:46,19,4285,517,8970,392,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","13",NA,"57+58",2021-07-29,NA,1,"57",58
"1716","M3",2021-07-29,1899-12-31 10:13:51,19,4290,513,8970,392,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","13",NA,"57+58",2021-07-29,NA,1,"57",58
"1717","M3",2021-07-29,1899-12-31 10:13:56,19,4295,510,8970,392,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","13",NA,"57+58",2021-07-29,NA,1,"57",58
"1718","M3",2021-07-29,1899-12-31 10:14:01,19,4300,508,8970,392,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","14",NA,"57+58",2021-07-29,NA,1,"57",58
"1719","M3",2021-07-29,1899-12-31 10:14:06,19,4305,509,8970,392,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","14",NA,"57+58",2021-07-29,NA,1,"57",58
"1720","M3",2021-07-29,1899-12-31 10:14:11,19,4310,509,8970,391,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","14",NA,"57+58",2021-07-29,NA,1,"57",58
"1721","M3",2021-07-29,1899-12-31 10:14:16,19,4315,509,8970,391,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","14",NA,"57+58",2021-07-29,NA,1,"57",58
"1722","M3",2021-07-29,1899-12-31 10:14:21,19,4320,509,8970,392,0,0,0,24,0,0,0,0,0,NA,NA,"29","07","10","14",NA,"57+58",2021-07-29,NA,1,"57",58
"1723","M3",2021-07-29,1899-12-31 10:14:26,19,4325,510,8970,391,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","14",NA,"57+58",2021-07-29,NA,1,"57",58
"1724","M3",2021-07-29,1899-12-31 10:14:31,19,4330,510,8970,391,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","14",NA,"57+58",2021-07-29,NA,1,"57",58
"1725","M3",2021-07-29,1899-12-31 10:14:36,19,4335,510,8970,391,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","14",NA,"57+58",2021-07-29,NA,1,"57",58
"1726","M3",2021-07-29,1899-12-31 10:14:41,19,4340,509,8970,391,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","14",NA,"57+58",2021-07-29,NA,1,"57",58
"1727","M3",2021-07-29,1899-12-31 10:14:46,19,4345,510,8970,391,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","14",NA,"57+58",2021-07-29,NA,1,"57",58
"1728","M3",2021-07-29,1899-12-31 10:14:51,19,4350,510,8970,391,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","14",NA,"57+58",2021-07-29,NA,1,"57",58
"1729","M3",2021-07-29,1899-12-31 10:14:56,19,4355,510,8970,391,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","14",NA,"57+58",2021-07-29,NA,1,"57",58
"1730","Start",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1731","M5",2021-07-29,1899-12-31 10:15:01,19,4360,510,8970,391,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","15",NA,"57+58",2021-07-29,NA,1,"57",58
"1732","M5",2021-07-29,1899-12-31 10:15:02,19,4361,510,8970,391,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","15",NA,"57+58",2021-07-29,NA,1,"57",58
"1733","M5",2021-07-29,1899-12-31 10:15:03,19,4362,510,8970,391,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","15",NA,"57+58",2021-07-29,NA,1,"57",58
"1734","M5",2021-07-29,1899-12-31 10:15:04,19,4363,510,8970,391,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","15",NA,"57+58",2021-07-29,NA,1,"57",58
"1735","M5",2021-07-29,1899-12-31 10:15:05,19,4364,510,8970,391,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","15",NA,"57+58",2021-07-29,NA,1,"57",58
"1736","M5",2021-07-29,1899-12-31 10:15:06,19,4365,510,8970,391,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","15",NA,"57+58",2021-07-29,NA,1,"57",58
"1737","M5",2021-07-29,1899-12-31 10:15:07,19,4366,511,8970,391,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","15",NA,"57+58",2021-07-29,NA,1,"57",58
"1738","M5",2021-07-29,1899-12-31 10:15:08,19,4367,511,8970,391,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","15",NA,"57+58",2021-07-29,NA,1,"57",58
"1739","M5",2021-07-29,1899-12-31 10:15:09,19,4368,511,8970,391,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","15",NA,"57+58",2021-07-29,NA,1,"57",58
"1740","M5",2021-07-29,1899-12-31 10:15:10,19,4369,511,8970,391,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","15",NA,"57+58",2021-07-29,NA,1,"57",58
"1741","M5",2021-07-29,1899-12-31 10:15:11,19,4370,511,8970,391,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","15",NA,"57+58",2021-07-29,NA,1,"57",58
"1742","M5",2021-07-29,1899-12-31 10:15:12,19,4371,510,8970,391,0,0,0,0,0,0,0,0,0,NA,NA,"29","07","10","15",NA,"57+58",2021-07-29,NA,1,"57",58
"1743","M5",2021-07-29,1899-12-31 10:15:13,19,4372,510,8970,391,0,0,0,21,0,0,0,0,0,NA,NA,"29","07","10","15",NA,"57+58",2021-07-29,NA,1,"57",58
"1744","M5",2021-07-29,1899-12-31 10:15:14,19,4373,510,8970,391,0,0,0,21,0,0,0,0,0,NA,NA,"29","07","10","15",NA,"57+58",2021-07-29,NA,1,"57",58
"1745","M5",2021-07-29,1899-12-31 10:15:15,19,4374,510,8970,391,0,0,0,21,0,0,0,0,0,NA,NA,"29","07","10","15",NA,"57+58",2021-07-29,NA,1,"57",58
"1746","M5",2021-07-29,1899-12-31 10:15:16,19,4375,510,8970,391,0,0,0,21,0,0,0,0,0,NA,NA,"29","07","10","15",NA,"57+58",2021-07-29,NA,1,"57",58
"1747","M5",2021-07-29,1899-12-31 10:15:17,19,4376,510,8970,392,0,0,0,21,0,0,0,0,0,NA,NA,"29","07","10","15",NA,"57+58",2021-07-29,NA,1,"57",58
"1748","M5",2021-07-29,1899-12-31 10:15:18,19,4377,510,8970,392,0,0,0,21,0,0,0,0,0,NA,NA,"29","07","10","15",NA,"57+58",2021-07-29,NA,1,"57",58
"1749","M5",2021-07-29,1899-12-31 10:15:19,19,4378,511,8970,391,0,0,0,21,0,0,0,0,0,NA,NA,"29","07","10","15",NA,"57+58",2021-07-29,NA,1,"57",58
"1750","M5",2021-07-29,1899-12-31 10:15:20,19,4379,511,8970,391,0,0,0,21,0,0,0,0,0,NA,NA,"29","07","10","15",NA,"57+58",2021-07-29,NA,1,"57",58
"1751","M5",2021-07-29,1899-12-31 10:15:21,19,4380,511,8970,391,0,0,0,21,0,0,0,0,0,NA,NA,"29","07","10","15",NA,"57+58",2021-07-29,NA,1,"57",58
