"","ID","slope","rsq","Month","Day","Hour","Min","Sample_code1","Sample_code2","ATMP"
"49","48_391_7_28",3.43201847857992,0.999838090686461,7,28,11,55,391,0,0.88376895
"50","49_395_7_28",1.58633293078951,0.999363656788361,7,28,11,58,395,0,0.88376895
"51","50_410_7_28",7.51015207404314,0.999771174347588,7,28,12,4,410,0,0.88357157
"52","51_402_7_28",1.27023830738571,0.998564052883141,7,28,12,7,402,0,0.88357157
"53","52_411_7_28",3.8162901267307,0.998218602228664,7,28,12,10,411,0,0.88357157
"54","53_NA_7_28",1.20548872735994,0.998702031400308,7,28,12,15,0,0,0.88357157
"55","54_404_7_28",0.63103342135532,0.998846767832013,7,28,12,18,404,0,0.88357157
"56","55_408_7_28",5.08947786219956,0.999647218055079,7,28,12,21,408,0,0.88357157
"57","56_413_7_28",1.60630941389371,0.998886031160743,7,28,12,24,413,0,0.88357157
"58","57_409_7_28",2.8264599086439,0.999952325168807,7,28,12,26,409,0,0.88357157
"59","58_NA_7_28",0.845655398515862,0.999113357093159,7,28,12,30,0,0,0.88357157
"60","59_336_7_28",1.42683583106267,0.999636488099164,7,28,12,47,336,0,0.88347288
"61","60_339_7_28",3.76574316305292,0.999838005761996,7,28,12,49,339,0,0.88347288
"62","61_340_7_28",1.24683436826765,0.999669277279903,7,28,12,52,340,0,0.88337419
"63","62_338_7_28",3.28698980946556,0.999883537927422,7,28,12,55,338,0,0.88337419
"64","63_333_7_28",0.348695476302852,0.996091208733872,7,28,13,0,333,0,0.88337419
"65","64_330_7_28",1.22338135740324,0.999538556017066,7,28,13,3,330,0,0.8832755
"66","65_332_7_28",0.267324313623244,0.991225162738517,7,28,13,7,332,0,0.8832755
"67","66_334_7_28",1.59537805405395,0.999825641382285,7,28,13,10,334,0,0.8832755
"68","67_341_7_28",2.99238053593647,0.999876503133334,7,28,13,12,341,0,0.8832755
"69","68_331_7_28",1.30143406111847,0.996376289121701,7,28,13,15,331,0,0.88317681
"70","69_350_7_28",0.355356300141565,0.997144151933236,7,28,13,22,350,0,0.88347288
"71","70_354_7_28",3.5988577592434,0.999881167447847,7,28,13,24,354,0,0.88347288
"72","71_358_7_28",4.35865781895565,0.989046890546267,7,28,13,27,358,0,0.88347288
"73","72_349_7_28",1.63630380413328,0.99979964772273,7,28,13,29,349,0,0.88347288
"74","73_353_7_28",2.27376108761924,0.999862592200779,7,28,13,32,353,0,0.88347288
"75","74_357_7_28",4.625111381126,0.999939898282087,7,28,13,35,357,0,0.88337419
"76","75_348_7_28",0.732395171377627,0.99890866871505,7,28,13,38,348,0,0.88337419
"77","76_352_7_28",1.38108638334912,0.999621502401551,7,28,13,40,352,0,0.88337419
"78","77_356_7_28",3.511282639964,0.999933265540582,7,28,13,43,356,0,0.8832755
"79","78_351_7_28",1.31758216099459,0.999175940338824,7,28,13,46,351,0,0.8832755
"80","79_355_7_28",4.59877685854883,0.999836076469192,7,28,13,48,355,0,0.88317681
"81","80_359_7_28",1.0276313444684,0.99905683370428,7,28,13,51,359,0,0.88317681
"82","81_368_7_28",1.03674432491252,0.999502527216415,7,28,13,56,368,0,0.88317681
"83","82_370_7_28",1.30866825613082,0.999179432138903,7,28,13,58,370,0,0.88317681
"84","83_376_7_28",3.05131154401114,0.999685571232131,7,28,14,1,376,0,0.88317681
"85","84_369_7_28",0.449000780113845,0.996833476311407,7,28,14,4,369,0,0.88317681
"86","85_371_7_28",1.06180177111714,0.999615246346611,7,28,14,6,371,0,0.88317681
"87","86_375_7_28",8.1209956804,0.999895001166555,7,28,14,9,375,0,0.88307812
"88","87_366_7_28",0.785626643295363,0.995824937391426,7,28,14,11,366,0,0.88307812
"89","88_374_7_28",5.27323585839788,0.999978766763028,7,28,14,14,374,0,0.88307812
"90","89_372_7_28",4.7967177432557,0.999953097661243,7,28,14,17,372,0,0.88307812
"91","90_373_7_28",3.16783898799239,0.999906630734579,7,28,14,21,373,0,0.88307812
"92","91_377_7_28",1.36923550472243,0.999850892375134,7,28,14,24,377,0,0.88317681
"93","92_384_7_28",0.994571948647289,0.999152925851094,7,28,14,28,384,0,0.88307812
"94","93_392_7_28",3.32318467695742,0.99986474272188,7,28,14,31,392,0,0.88307812
"95","94_387_7_28",1.47939614296332,0.999692810712799,7,28,14,33,387,0,0.88307812
"96","95_391_7_28",3.58627322081448,0.999888040174831,7,28,14,36,391,0,0.88307812
"97","96_395_7_28",1.71090562063981,0.999277591923702,7,28,14,39,395,0,0.88297943
"98","97_386_7_28",1.50757102354917,0.999709942934658,7,28,14,42,386,0,0.88288074
"99","98_394_7_28",2.57228201122493,0.999366507042904,7,28,14,46,394,0,0.88288074
"100","99_385_7_28",1.22632519241717,0.999575095251087,7,28,14,48,385,0,0.88297943
"101","100_389_7_28",1.42872162910878,0.999740495132852,7,28,14,52,389,0,0.88288074
"102","101_393_7_28",3.72445113180802,0.999936147836796,7,28,14,54,393,0,0.88288074
"103","102_402_7_28",1.94512347104674,0.999243831846843,7,28,14,59,402,0,0.88258467
"104","103_410_7_28",6.96494891008189,0.999935319110603,7,28,15,2,410,0,0.88258467
"105","104_411_7_28",4.04906942230785,0.999872563452231,7,28,15,5,411,0,0.88248598
"106","105_412_7_28",1.32099469329964,0.999503320675861,7,28,15,8,412,0,0.88248598
"107","106_408_7_28",3.49196320083322,0.999897357422807,7,28,15,11,408,0,0.88248598
"108","107_404_7_28",0.53984261991553,0.984911003837316,7,28,15,13,404,0,0.88248598
"109","108_413_7_28",1.83316076294274,0.999792523040192,7,28,15,16,413,0,0.88238729
"110","109_409_7_28",3.4724350145909,0.999910184907958,7,28,15,19,409,0,0.88238729
"111","110_405_7_28",1.33063343317502,0.999633038494553,7,28,15,22,405,0,0.88238729
"112","111_336_7_28",1.51320951223747,0.999683375728614,7,28,15,26,336,0,0.8822886
"113","112_339_7_28",4.99466280653982,0.999820406940069,7,28,15,28,339,0,0.8822886
"114","113_340_7_28",1.32428631589674,0.999803634447728,7,28,15,31,340,0,0.8822886
"115","114_338_7_28",3.66746808729747,0.999736123813863,7,28,15,33,338,0,0.88238729
"116","115_333_7_28",0.248763856651673,0.991771204093201,7,28,15,36,333,0,0.88238729
"117","116_330_7_28",1.19065484640414,0.998854197944144,7,28,15,39,330,0,0.88238729
"118","117_332_7_28",0.357102354915238,0.997539745662101,7,28,15,43,332,0,0.88238729
"119","118_334_7_28",1.32880161030907,0.999581750950658,7,28,15,45,334,0,0.88238729
"120","119_341_7_28",2.75610426430599,0.999831644763174,7,28,15,48,341,0,0.88238729
"121","120_331_7_28",1.35747266099637,0.999671596632841,7,28,15,50,331,0,0.88238729
"122","121_350_7_28",0.337401226158017,0.996140496901647,7,28,15,55,350,0,0.88258467
"123","122_354_7_28",3.65816952547862,0.999374059720532,7,28,15,57,354,0,0.88258467
"124","123_358_7_28",3.68374318801129,0.999789357520529,7,28,15,59,358,0,0.88248598
"125","124_349_7_28",1.44326978632072,0.997290186311513,7,28,16,1,349,0,0.88248598
"126","125_353_7_28",2.21813146845992,0.999699635167036,7,28,16,4,353,0,0.88248598
"127","126_357_7_28",4.80567779291582,0.999697677447805,7,28,16,7,357,0,0.88248598
"128","127_348_7_28",0.389376968342773,0.965795727795288,7,28,16,9,348,0,0.88248598
"129","128_352_7_28",1.34050524409859,0.999163682143528,7,28,16,11,352,0,0.88238729
"130","129_356_7_28",3.62587193460483,0.997476946890259,7,28,16,13,356,0,0.88238729
"131","130_351_7_28",1.45698786105392,0.999500175584797,7,28,16,15,351,0,0.8822886
"132","131_355_7_28",4.54681129361659,0.999677316702712,7,28,16,18,355,0,0.88218991
"133","132_359_7_28",1.169296260269,0.999310088053019,7,28,16,20,359,0,0.88218991
"134","133_368_7_28",1.05283719346047,0.963621046812712,7,28,16,24,368,0,0.88218991
"135","134_370_7_28",1.24865474743969,0.998926575255074,7,28,16,26,370,0,0.88218991
"136","135_376_7_28",2.60338944117581,0.999612315973303,7,28,16,28,376,0,0.88218991
"137","136_369_7_28",0.419611959064051,0.996960798266158,7,28,16,31,369,0,0.88209122
"138","137_371_7_28",0.944983556628356,0.9996161950146,7,28,16,33,371,0,0.88199253
"139","138_375_7_28",7.54884248383993,0.99616501091841,7,28,16,35,375,0,0.88209122
"140","139_366_7_28",0.651183164573012,0.9702241912513,7,28,16,37,366,0,0.88199253
"141","140_374_7_28",6.6885778048283,0.996885258987095,7,28,16,39,374,0,0.88199253
"142","141_372_7_28",4.88661767680156,0.999922596195523,7,28,16,42,372,0,0.88199253
"143","142_373_7_28",3.3754946504468,0.999767887885505,7,28,16,45,373,0,0.88199253
"144","143_377_7_28",1.25206221754221,0.998744211177751,7,28,16,47,377,0,0.88199253
"145","144_386_7_28",2.00519391023589,0.999536051292711,7,28,16,52,386,0,0.88179515
"146","145_394_7_28",2.52673705722087,0.999896026670714,7,28,16,54,394,0,0.88169646
"147","146_385_7_28",0.809111023840682,0.981605480638183,7,28,16,57,385,0,0.88169646
"148","147_389_7_28",1.19594399120524,0.999596204792102,7,28,16,59,389,0,0.88169646
"149","148_393_7_28",3.70643363027594,0.999930740694832,7,28,17,1,393,0,0.88169646
"150","149_384_7_28",0.447768425464222,0.898331454690947,7,28,17,3,384,0,0.88159777
"151","150_392_7_28",3.54854137974196,0.999907286540599,7,28,17,5,392,0,0.88159777
"152","151_387_7_28",1.4176878642124,0.999069029941882,7,28,17,8,387,0,0.88159777
"153","152_391_7_28",3.24921651529879,0.991510900187022,7,28,17,10,391,0,0.88169646
"154","153_395_7_28",1.3845511497524,0.985565280012937,7,28,17,12,395,0,0.88159777
"155","154_402_7_28",1.84303940288146,0.999598289043017,7,28,17,18,402,0,0.88140039
"156","155_410_7_28",4.76726498637613,0.997162138711929,7,28,17,20,410,0,0.88149908
"157","156_411_7_28",4.23488311468506,0.999896682998483,7,28,17,25,411,0,0.88140039
"158","157_412_7_28",1.21150263264481,0.999579421354651,7,28,17,27,412,0,0.88140039
"159","158_408_7_28",3.26324521105205,0.998559865782399,7,28,17,29,408,0,0.8813017
"160","159_404_7_28",0.342001168987573,0.935960645625307,7,28,17,32,404,0,0.88120301
"161","160_413_7_28",1.49709239051915,0.994534022708139,7,28,17,36,413,0,0.88120301
"162","161_409_7_28",3.49504675867474,0.999759635065606,7,28,17,38,409,0,0.88120301
"163","162_405_7_28",1.34643579143456,0.996854709771327,7,28,17,40,405,0,0.88120301
