"","sample_code","Code","D1(cm)","D2(cm)","D3(cm)","D4(cm)","Length(cm)","FW(g)","DW(g)","Bark(%)","Watercontent(g)","Waterpercentage","Notes","DiamClass","Plot","SubPlot","Class","Species","Areacm2","Volcm3","X","ID","slope","rsq","Month","Day","Hour","Min","Sample_code1","Sample_code2","ATMP"
"37","327","25-P6S1C1FS",23.1,23.3,24,23.5,100.3,1883.7,1202.63,96,681.07,36.1559696342305,NA,"25","6","1","1","FS",8262.78758241054,43413.2083093844,37,"34_327_10_28",1.03296703296702,0.948231456043954,10,28,12,55,327,0,0.8891969
"38","328","25-P6S1C2FS",22.5,23.3,22,23.6,99.9,1458,928.2,70,529.8,36.3374485596708,NA,"25","6","1","2","FS",7991.51360458257,40966.4632359887,38,"35_328_10_28",1.59340659340658,0.938440113907217,10,28,12,59,328,0,0.88821
"39","329","25-P6S1C4FS",27,27.7,21.5,22.5,99.6,1811.9,508.98,60,1302.92,71.9090457530769,NA,"25","6","1","4","FS",8691.28467577007,47814.7158181952,39,"36_329_10_28",1.50930487137384,0.816683807099077,10,28,13,2,329,0,0.88821
"40","342","25-P6S2C1AA",25,25.2,24.3,23.1,99.7,1871.6,1011.02,97,860.58,45.9809788416328,NA,"25","6","2","1","AA",8578.63697505157,46631.9763463545,40,"37_342_10_28",0,0.736367612487022,10,28,13,10,342,0,0.8891969
"41","343","25-P6S2C2AA",20.2,20,21.4,21.5,100.5,1203.1,721.12,98,481.98,40.0615077715901,NA,"25","6","2","2","AA",7238.1123460381,34079.3108644968,41,"0_343_10_28",0.163793103448294,0.119694960212202,10,28,13,16,343,0,0.8891969
"42","343","25-P6S2C2AA",20.2,20,21.4,21.5,100.5,1203.1,721.12,98,481.98,40.0615077715901,NA,"25","6","2","2","AA",7238.1123460381,34079.3108644968,42,"38_343_10_28",0.534883720930233,0.820155038759691,10,28,13,17,343,0,0.8891969
"43","344","25-P6S2C4AA",21.5,21,16.5,15.8,99.8,859.6,464.63,55,394.97,45.9481154025128,NA,"25","6","2","4","AA",6424.44812906392,27579.5537809062,43,"39_344_10_28",0.995604395604392,0.785143381860614,10,28,13,19,344,0,0.8891969
"44","345","25-P6S2C1FS",21.2,19.3,21.2,18,98.3,1360.2,838.74,100,521.46,38.3370092633436,NA,"25","6","2","1","FS",6777.02428820783,30653.3943891798,44,"0_345_10_28",0,0.933580018501385,10,28,13,24,345,0,0.8891969
"45","345","25-P6S2C1FS",21.2,19.3,21.2,18,98.3,1360.2,838.74,100,521.46,38.3370092633436,NA,"25","6","2","1","FS",6777.02428820783,30653.3943891798,45,"40_345_10_28",1.48131868131868,0.979380820972749,10,28,13,27,345,0,0.8891969
"46","346","25-P6S2C2FS",22.5,23.2,27,22.7,100.5,1609.9,1051.21,85,558.69,34.7033977265669,NA,"25","6","2","2","FS",8425.60982297308,44924.9015917879,46,"41_346_10_28",1.79560439560439,0.962153240744076,10,28,13,32,346,0,0.8891969
"47","347","25-P6S2C4FS",20,19.1,20,17.3,97.1,1240.9,572.23,30,668.67,53.8858892739141,NA,"25","6","2","4","FS",6399.85201414764,27826.3468932466,47,"42_347_10_28",0.641758241758241,0.757363652513769,10,28,13,38,347,0,0.88821
"48","360","25-P6S3C1AA",27.1,26.5,27.5,27,96.4,2295.4,1335.81,99,959.59,41.8049141761784,NA,"25","6","3","1","AA",9331.84249087475,55297.8638553399,48,"0_360_10_28",0,0.982082324455206,10,28,13,43,360,0,0.8891969
"49","360","25-P6S3C1AA",27.1,26.5,27.5,27,96.4,2295.4,1335.81,99,959.59,41.8049141761784,NA,"25","6","3","1","AA",9331.84249087475,55297.8638553399,49,"43_360_10_28",0.797619047619068,0.766171701655581,10,28,13,44,360,0,0.88821
"50","361","25-P6S3C2AA",23,22.2,21,21.9,98.8,1286.9,840.93,97,445.97,34.6545963167301,NA,"25","6","3","2","AA",7598.95492406142,37651.0692992219,50,"44_361_10_28",0.529702970297016,0.85017326732675,10,28,13,48,361,0,0.88821
"51","361","25-P6S3C2AA",23,22.2,21,21.9,98.8,1286.9,840.93,97,445.97,34.6545963167301,NA,"25","6","3","2","AA",7598.95492406142,37651.0692992219,51,"0_361_10_28",0.666666666666671,1,10,28,13,50,361,0,0.88821
